rock,certainty,atoms,invented,moon,english
xaz.nak,held,2,0,yaCnak,dwindle
xid.jan,held,2,0,yedjan,nocturnal
xid.mad,restored,2,2,xild,shield
xid.mad,restored,2,2,yild,yield
xid.mad,restored,2,1,xedar,shed
xid.mad,restored,2,1,yilal,treat (patient)
xid.man,restored,2,1,xelan,shale
xid.man,restored,2,1,xidaq,appropriate (behavior)
xid.mik,restored,2,1,xilek,deem
xid.min,restored,2,1,xireq,shear
xid.min,restored,2,1,yiliq,collar
xid.mip,restored,2,1,yelip,appointment
xid.muk,restored,2,1,yeluk,amateur
xid.mun,restored,2,1,yeduq,peruse
xid.mut,restored,2,1,xirut,cohesion (physics)
xif.tam,restored,2,2,xift,shift
xig.mud,restored,2,1,xigur,launch
xik.mad,restored,2,1,yikal,depend
xik.man,restored,2,1,xekan,shake
xim.bun,restored,2,1,ximun,oil
xim.nak,restored,2,1,ximak,shim
xim.nud,restored,2,1,ximor,shimmer
xim.pam,restored,2,2,ximp,shrimp (fish)
xim.xam,strained,2,3,yix,something
xim.xam,restored,2,1,xixam,student
xim.xik,restored,2,1,yixik,faintly
xim.xin,restored,2,1,yexin,ambition
xim.xin,restored,2,1,yixeq,doctor
xim.xiv,restored,2,1,yixiv,session
xim.xuk,restored,2,1,xixuk,sparse
xim.zam,restored,2,2,ximz,happy
xin.ban,held,2,0,yiqban,strain (force)
xin.fud,held,2,0,yiqful,cope
xin.kam,restored,2,2,yiqk,vowel large I sound
xin.kuz,held,2,0,yeqkoC,yank
xin.man,restored,2,1,xinaq,shank/shin (leg)
xin.man,restored,2,1,yinan,murky
xin.man,restored,2,1,yiqaq,nutritious
xin.mip,restored,2,1,xinip,sheen
xin.mun,restored,2,1,yinoq,application
xin.mux,restored,2,1,yenux,despair
xip.mud,restored,2,1,xepol,shape
xip.mud,restored,2,1,xipur,improve
xis.mud,restored,2,1,yesud,praise
xis.mud,restored,2,1,yisud,founding
xis.nam,restored,2,1,xicam,sheath
xis.tuk,held,2,0,xistok,schist
xit.man,restored,2,1,xitan,urine
xit.mud,restored,2,1,yetor,hypotenuse
xit.mud,restored,2,1,yitur,chord
xiv.mav,restored,2,1,xivav,chip (like computing)
xiv.miz,restored,2,1,xeviz,shave
xub.mik,restored,2,1,yubik,ubiquitous
xub.mud,restored,2,1,xubor,shatter
xud.gun,held,2,0,xolgoq,handmade
xud.jan,held,2,0,xudjan,trim
xud.jip,held,2,0,yudjip,estimate
xud.mak,restored,2,2,york,10^2
xud.man,restored,2,2,yorm,uniform (consistent)
xud.mat,restored,2,2,xort,sure
xud.maz,restored,2,1,yulaz,utilize
xud.min,restored,2,1,yudiq,schedule
xud.mud,restored,2,1,yolul,hesitant
xud.mud,restored,2,1,yolur,superior
xud.muf,restored,2,1,xulof,extract
xud.mun,restored,2,1,yudoq,sport
xud.nam,restored,2,2,yorn,yearn
xud.nas,held,2,0,yornas,uranus
xud.nat,held,2,0,yurnat,urinate
xud.num,restored,2,1,yudum,noxious
xuf.mad,restored,2,1,xofar,horn (instrument)
xuf.mud,restored,2,1,xufol,shuffle
xuf.mun,restored,2,1,xufun,fix
xug.man,held,2,0,yugman,even
xuk.man,restored,2,1,yukan,yucca
xum.ban,restored,2,1,xuman,fat
xum.jad,restored,2,1,yujal,usual
xum.xam,restored,2,1,yoxam,priority
xum.xan,restored,2,1,xoxaq,hurt
xum.xan,restored,2,1,yuxaq,bruise
xum.xav,restored,2,1,yoxav,inhabitant
xum.xun,restored,2,1,xoxon,sell
xun.dan,held,2,0,xunlan,drill (training)
xun.dax,held,2,0,xunrax,shoe
xun.dun,held,2,0,yundoq,campaign
xun.mat,restored,2,1,yunat,unite
xun.mif,restored,2,1,yunif,unify
xun.mik,restored,2,1,yunik,unique
xun.mit,restored,2,1,yunit,unit
xun.mud,restored,2,1,yoqol,retain
xun.mun,restored,2,1,yunoq,wield
xup.min,restored,2,1,xupiq,horizontal
xup.sak,held,2,0,xopsak,dashing
xus.maf,restored,2,1,yosaf,increase
xus.mak,restored,2,1,xusak,fling
xus.min,restored,2,1,yuciq,youth
xus.nam,restored,2,1,yucam,heap
xus.tam,restored,2,2,yust,used to
xut.xik,held,2,0,xutxik,shame
xut.xun,held,2,0,xutxuq,export
xuv.dan,held,2,0,yuvlan,uvula
xuv.mad,restored,2,1,xoval,spade (shovel)
xuv.mak,restored,2,1,yovak,consequence
xuv.min,restored,2,1,xoviq,shove
xuz.dik,held,2,0,yuzrik,use up
xuz.map,restored,2,1,yuCap,nag
zad.bam,restored,2,2,zalb,fermion
zad.jim,held,2,0,zadjim,acrobat
zad.mak,restored,2,2,zark,open
zad.man,restored,2,1,zaran,tragedy
zad.mat,restored,2,2,zart,lizard
zad.mat,restored,2,1,zarat,sow
zad.max,restored,2,2,zalx,toe
zad.mid,restored,2,1,Calil,dispicable
zad.mut,restored,2,1,zalot,grill
zad.nam,restored,2,2,zarn,alien
zad.vam,restored,2,2,Carv,forever
zad.vam,restored,2,2,zalv,dissolve
zad.zik,held,2,0,zalzek,marsh (land)
zak.mad,restored,2,1,Cakar,mention
zak.mad,restored,2,1,zakar,masculine
zak.muf,restored,2,1,zakuf,erect
zak.mut,restored,2,1,zakut,privilege
zam.bin,restored,2,1,zamin,examine
zam.nad,restored,2,1,zamar,prune (fruit)
zam.nim,restored,2,1,Camim,obnoxious
zam.pud,held,2,0,zampol,example
zam.sam,strained,2,3,Cas,thus
zam.sut,restored,2,1,zasot,recognise
zan.dan,held,2,0,zanlan,exhibit
zan.dip,held,2,0,zaqlip,funeral
zan.kan,held,2,0,zaqkan,scene
zan.mak,restored,2,1,zanak,abandon
zan.man,restored,2,1,zanan,delve
zan.zim,held,2,0,zanzim,transpose
zan.zin,held,2,0,zanzeq,war
zap.nam,restored,2,1,zapam,fury
zat.mad,restored,2,1,zatad,march (foot)
zat.mik,restored,2,1,zatik,exotic
zat.min,restored,2,1,zatin,anxiety
zav.mit,restored,2,1,zavit,angle
zax.nam,restored,2,1,zaxam,slink
zid.jik,held,2,0,zidjek,direct (immediate)
zid.jud,held,2,0,zidjul,sentience
zid.maz,restored,2,1,ziraz,catalyze
zid.mit,restored,2,1,ziret,factorial (math)
zid.muk,restored,2,1,zirok,consume
zid.nam,restored,2,1,zilam,xylem
zid.nam,restored,2,1,ziram,movement (political/etc.)
zif.mat,restored,2,1,zifat,tar
zig.zag,held,2,0,zigzag,zigzag
zik.map,restored,2,1,zikap,affinity
zik.muk,restored,2,1,zikuk,flare
zik.xud,held,2,0,zikxur,philosophy
zim.sat,restored,2,2,zist,resist
zim.sum,restored,2,1,zisum,pollute
zim.zam,strained,2,3,Ciz,kaledoscope
zim.zum,held,2,0,zimzum,contraction
zim.zut,restored,2,1,zizut,haste
zin.dan,held,2,0,zindaq,oscillate
zin.kam,restored,2,2,zeqk,hand
zin.muk,restored,2,1,zinuk,dash (spurt)
zin.tun,held,2,0,zenton,monotone
zin.xip,held,2,0,zenxip,authentic
zin.zam,held,2,0,zeqzam,flounder
zin.zik,held,2,0,zeqzik,integrity
zin.zit,held,2,0,zeqzit,politics
zit.mad,restored,2,1,zital,stance
zit.xam,restored,2,2,zetx,1000
ziv.mak,restored,2,1,zevak,sacrifice
ziv.mun,restored,2,1,zivon,style
zix.mad,restored,2,1,zixal,least
zud.mad,restored,2,2,zord,exit
zud.mak,restored,2,2,Cork,large C sound
zud.man,restored,2,1,zulaq,earn
zud.mat,restored,2,2,zolt,column
zud.nam,restored,2,2,zorn,ear
zuf.min,restored,2,1,zofin,cipher
zum.num,restored,2,1,zumom,plot
zum.sam,strained,2,3,zus,experience
zum.zad,restored,2,1,zuzal,book
zum.zam,strained,2,3,Coz,except
zum.zam,strained,2,3,zuz,converse (talk)
zun.dak,held,2,0,zondak,crucial
zun.dan,held,2,0,zonlaq,weight
zun.kam,restored,2,2,zuqk,z sound
zun.sud,held,2,0,zonsur,zone out
zup.mun,restored,2,1,zupon,conceal
zut.mit,restored,2,1,zotet,eavesdrop
bad.mab.man,strained,3,3,blabaq,blab
bad.mab.mat,strained,3,3,brabat,bribe
bad.mad.mad,strained,3,3,baldar,reciprocate
bad.mad.mat,strained,3,4,bralt,brittle
bad.mad.mik,strained,3,3,baldik,cousin
bad.mad.min,strained,3,3,baldiq,building
bad.mad.mut,strained,3,3,barlot,ballot
bad.mad.zam,strained,3,4,bradz,brass
bad.maf.mad,strained,3,3,balfal,erupt
bad.mag.man,strained,3,3,blagan,mess
bad.mag.min,strained,3,3,blagiq,blog
bad.mag.mud,strained,3,3,bragod,brag
bad.mak.man,strained,3,3,badkan,prank
bad.mak.mid,strained,3,3,barked,barricade
bad.mak.miz,strained,3,3,barkiz,bark (dog)
bad.mak.muk,strained,3,3,barkuk,plum
bad.mak.muv,strained,3,3,barkuv,barbecue
bad.man.dam,strained,3,4,bland,blend
bad.man.dam,strained,3,4,brand,brand (business)
bad.man.mit,strained,3,3,blanit,blah
bad.mas.mad,strained,3,3,brasal,tend (I tend to)
bad.mas.nim,strained,3,3,barsim,alfalfa (vegetable)
bad.mas.num,strained,3,3,blasum,blossom
bad.mas.tam,strained,3,4,blast,blast
bad.mat.man,strained,3,3,baltan,belt
bad.mat.min,strained,3,3,baltin,title
bad.mat.mud,strained,3,3,bartur,barter
bad.mat.muz,strained,3,3,blatuz,blot
bad.maz.mud,strained,3,3,braCor,brother
bad.mid.jam,strained,3,4,bridj,bridge
bad.mid.min,strained,3,3,bridiq,breed
bad.mid.mun,strained,3,3,brilon,embryo
bad.mig.mud,strained,3,3,bligur,beleaguer
bad.mik.mad,strained,3,3,brekal,breccia
bad.mik.mad,strained,3,3,brikar,break (short time)
bad.min.kam,strained,3,4,bliqk,blink
bad.mis.mad,strained,3,3,brisal,bristle
bad.mis.mig,strained,3,3,bresig,brace
bad.mis.tam,strained,3,4,brest,breast
bad.mit.mik,strained,3,3,bretik,brat
bad.mit.xam,strained,3,4,britx,breach
bad.miv.mit,strained,3,3,brivet,abbreviate
bad.miz.man,strained,3,3,blizan,belligerent
bad.miz.man,strained,3,3,briCan,breath
bad.mud.mat,strained,3,4,blort,blurt
bad.mud.mig,strained,3,3,brudig,brood
bad.mud.mik,strained,3,3,brulik,brew
bad.mut.mak,strained,3,3,blotak,bloat
bad.muz.min,strained,3,3,bloCiq,bleed
bad.nim.nad,strained,3,3,blimal,bill (beak)
bad.nim.nix,strained,3,3,blemix,blemish
bad.num.nud,strained,3,3,brumor,remember
bak.mad.max,strained,3,3,baklax,backwash
bam.pat.maz,strained,3,3,baptaz,baptize
ban.tum.dam,strained,3,3,bantur,banter
bas.mad.mat,strained,3,3,basalt,basalt
bat.mad.man,strained,3,3,batran,butter
bat.mad.mas,strained,3,3,batras,buttress
bat.mad.mik,strained,3,3,batrik,battery
bid.mak.mad,strained,3,3,bilkad,hardly
bid.map.man,strained,3,3,bilpan,betray
bid.mit.xam,strained,3,3,biletx,bewitch
big.mud.mad,strained,3,3,bigord,go ahead
bin.tam.dam,strained,3,3,bintal,morbid
bin.tum.dam,strained,3,3,bentul,continent
bis.mad.mad,strained,3,3,besral,panic
bis.mid.jam,strained,3,3,bisidj,besiege
bis.mud.mad,strained,3,3,bisold,behold
bis.tum.dam,strained,3,3,bistol,bestow
bix.man.man,strained,3,3,bixmam,horrible
bud.mad.man,strained,3,3,bordan,board
bud.mad.min,strained,3,3,borliq,burly
bud.mad.mun,strained,3,3,boldoq,fluctuate
bud.mak.mat,strained,3,3,bolkat,boycott
bud.man.tam,strained,3,3,bolant,buoyant
bud.man.zam,strained,3,3,budanz,abundant
dab.dim.tam,strained,3,3,labret,elaborate
dab.mat.mud,strained,3,3,labtor,lab
daf.mud.zam,strained,3,3,raforC,rough
daj.mad.jam,strained,3,4,djadj,judge
daj.mad.mas,strained,3,3,djaras,run into
daj.mad.mit,strained,3,3,djaret,gyrate
daj.mad.mud,strained,3,3,djarul,jowl
daj.mad.muk,strained,3,3,djaluk,educate
daj.mad.mun,strained,3,3,djalun,exchange
daj.mad.nim,strained,3,3,djalem,gel
daj.mag.mid,strained,3,3,djaged,jagged
daj.mag.mud,strained,3,3,djagol,juggle
daj.mak.min,strained,3,3,djakin,jockey
daj.mak.miz,strained,3,3,djakiz,jack (take)
daj.mak.mud,strained,3,3,djakur,jack (tire)
daj.man.kam,strained,3,4,djaqk,junk
daj.man.min,strained,3,3,djaqiq,stiff
daj.mas.mud,strained,3,3,djasol,jostle
daj.mas.mud,strained,3,3,djasor,thick
daj.mas.num,strained,3,3,djasum,burn
daj.mas.tam,strained,3,4,djast,gesture
daj.mat.mat,strained,3,3,djatat,jut
daj.mav.mat,strained,3,3,djavat,jive
daj.mid.mas,strained,3,3,djelas,jail
daj.mid.mig,strained,3,3,djirig,jeer
daj.mid.mun,strained,3,3,djedun,jade
daj.mik.mad,strained,3,3,djikad,strive
daj.mis.tam,strained,3,4,djist,gist
daj.mix.mik,strained,3,3,djixik,diet
daj.mub.mat,strained,3,3,djubat,bar
daj.mud.man,strained,3,3,djulan,joule
daj.mud.map,strained,3,3,djudap,enormous
daj.mud.mit,strained,3,3,djorit,jury
daj.mud.muk,strained,3,3,djulok,dimple
daj.muf.min,strained,3,3,djufen,entangle
daj.mun.mik,strained,3,3,djonik,journey
daj.mun.tam,strained,3,4,djont,joint
daj.mut.mun,strained,3,3,djotoq,traffic
daj.muv.mas,strained,3,3,djuvas,swift
daj.nam.pam,strained,3,4,djamp,jump
daj.nim.nad,strained,3,3,djimal,lash
dak.mab.mid,strained,3,3,dakbil,bill (bird)
dak.mad.mud,strained,3,3,laklod,lock
dam.ban.dam,strained,3,3,damand,diamond
dam.ban.tam,strained,3,3,lamant,lament
dam.dab.mun,strained,3,3,drabon,draw
dam.daf.man,strained,3,3,darfan,dwarf
dam.daf.min,strained,3,3,dalfin,dolphin
dam.daf.tam,strained,3,4,draft,draft (version)
dam.dag.man,strained,3,3,dragan,dragon
dam.dag.man,strained,3,3,largan,layer
dam.dag.mit,strained,3,3,dalget,delegate
dam.dag.mit,strained,3,3,ralget,relegate
dam.daj.mid,strained,3,3,ladjil,litter
dam.daj.mip,strained,3,3,ladjip,garbage
dam.dak.mis,strained,3,3,dalkes,delicacy
dam.dak.mit,strained,3,3,dalket,delicate
dam.dak.mit,strained,3,3,radket,eradicate
dam.dam.ban,strained,3,3,draman,drama
dam.dam.dak,strained,3,3,dadlak,deadlock
dam.dam.dus,strained,3,3,draduc,put up with
dam.dam.taj,strained,3,3,lartaj,let down
dam.dam.tam,strained,3,4,dalat,suck
dam.dam.tam,strained,3,4,darat,mote
dam.dam.tas,strained,3,3,lartas,let in
dam.dam.tik,strained,3,3,dartik,dart
dam.dam.tuk,strained,3,3,laltuk,corny
dam.das.kam,strained,3,4,drask,heavy
dam.das.muk,strained,3,3,darsok,douse
dam.das.tam,strained,3,4,drast,dress (put on clothes)
dam.dax.mik,strained,3,3,lalxik,old-fashioned
dam.dax.nam,strained,3,3,darxam,philosophical system
dam.dib.mud,strained,3,3,dribol,dribble
dam.dim.dag,strained,3,3,drilag,drill
dam.dim.dam,strained,3,4,dalir,delirious
dam.dim.dam,strained,3,4,ladid,delicious
dam.dim.tam,strained,3,4,dalet,dilate
dam.dim.tik,strained,3,3,dretik,diuretic
dam.din.mak,strained,3,3,drenak,tuber (vegetable)
dam.din.mud,strained,3,3,drenor,drain
dam.dip.mud,strained,3,3,drepor,drape
dam.div.mav,strained,3,3,drivav,derivative
dam.dix.num,strained,3,3,drixum,proud
dam.dum.dam,strained,3,4,dadol,avenue
dam.dum.dam,strained,3,4,radud,shallow (depth)
dam.dum.dam,strained,3,4,raror,roar
dam.dum.tam,strained,3,4,dalut,dilute
dam.dum.tam,strained,3,4,darut,dire
dam.dum.tam,strained,3,4,larot,pregnant
dam.dun.bam,strained,3,3,dronam,crow (bird)
dam.dun.man,strained,3,3,dronaq,drown
dam.dup.mat,strained,3,3,drupat,droop
dam.taf.man,strained,3,3,ratfan,ratify
dam.tam.dik,strained,3,3,ratrik,rhetoric
dam.tam.tus,strained,3,3,rattus,rattus
dam.tan.min,strained,3,3,latniq,lightning
dam.tan.mit,strained,3,3,datnet,detonate
dam.tax.map,strained,3,3,ratxap,rite
dam.tax.nam,strained,3,3,latxam,latch
dam.taz.mid,strained,3,3,ratzid,flicker
dam.tim.tam,strained,3,4,ratit,tremble
dam.tum.dam,strained,3,3,damtor,diameter
dan.dam.dam,strained,3,3,dandal,drab
dan.dum.dam,strained,3,3,danlod,download
dan.dum.dam,strained,3,3,landur,launder
dap.mad.mik,strained,3,3,raprik,wrap up
dap.mad.mis,strained,3,3,lapres,lap (race)
dap.mad.mit,strained,3,3,dapdet,dilapidate
dap.mad.mit,strained,3,3,daplit,deplete
dap.tum.dam,strained,3,3,raptor,raptor
das.tum.dam,strained,3,3,lastor,luster
das.tum.tam,strained,3,3,dastut,destitute
dav.dam.tam,strained,3,3,lavrat,lava
dav.mid.mad,strained,3,3,raveld,revile
dav.mud.mat,strained,3,3,davort,divert
dax.mad.miv,strained,3,3,laxliv,lush
dib.dim.tam,strained,3,3,libret,liberate
dib.man.kam,strained,3,3,dibaqk,debunk
dif.mad.mad,strained,3,3,difrad,defraud
dif.mad.mak,strained,3,3,diflak,deflect
dif.mad.mas,strained,3,3,difras,difference (subtraction)
dif.mad.max,strained,3,3,rifrax,refresh
dif.mad.min,strained,3,3,rifren,refrain
dif.mad.mit,strained,3,3,diflet,deflate
dif.mad.muf,strained,3,3,rifruf,flutter
dif.mad.mun,strained,3,3,riflon,reef
dif.mad.nam,strained,3,3,difram,diaphragm
dif.man.dam,strained,3,3,difand,defend
dif.man.dam,strained,3,3,rifand,refund
dif.man.tam,strained,3,3,lefant,elephant
dif.tum.dam,strained,3,3,riftor,rift
dig.dam.dam,strained,3,3,degrad,degrade
dig.dam.dam,strained,3,3,reglar,regular
dig.mad.mad,strained,3,3,rigard,regard
dig.man.tam,strained,3,3,legant,elegant
dij.man.dam,strained,3,3,lejand,legend
dij.mas.tam,strained,3,3,rejast,register
dij.mat.mad,strained,3,3,dijtal,digital
dij.mun.tam,strained,3,3,dijont,disjoint
dik.mad.mad,strained,3,3,diklar,declare
dik.mad.man,strained,3,3,riklan,recline
dik.mad.min,strained,3,3,diklen,decline
dik.mad.mit,strained,3,3,likdet,liquidate
dik.mad.mus,strained,3,3,riklus,recluse
dik.mad.mut,strained,3,3,rikrut,recruit
dik.maz.mit,strained,3,3,rekzit,prerequisite
dik.tim.tam,strained,3,3,diktet,dictate
dim.daj.man,strained,3,3,redjan,radian (measurement)
dim.daj.man,strained,3,3,ridjan,region
dim.daj.mus,strained,3,3,ridjos,rejoice
dim.daj.num,strained,3,3,ridjum,frank
dim.dak.sam,strained,3,3,rilaks,relax
dim.dam.dak,strained,3,3,ridrak,redirect
dim.dam.dam,strained,3,4,dirad,deride
dim.dam.dup,strained,3,3,lidrop,lid
dim.dam.nit,strained,3,3,dilmit,delimit
dim.dam.tam,strained,3,4,dirat,direct
dim.dam.tan,strained,3,3,diltan,delta (water)
dim.dan.dam,strained,3,3,riland,rewind
dim.dan.tam,strained,3,3,rilant,relent
dim.dap.sam,strained,3,3,rilaps,relapse
dim.dim.dam,strained,3,4,redid,raid
dim.dim.tam,strained,3,4,redet,radiate
dim.dim.tam,strained,3,4,rilet,relate
dim.dum.dam,strained,3,4,dilud,delude
dim.dum.dam,strained,3,4,dilur,accommodate
dim.dum.dam,strained,3,4,ridol,riddle
dim.dum.tam,strained,3,4,dilut,illuminate
dim.dum.tam,strained,3,4,rilot,riot
dim.nad.mak,strained,3,3,rimark,remark
dim.nad.max,strained,3,3,dimalx,demolish
dim.tag.mit,strained,3,3,litget,litigate
dim.tam.dak,strained,3,3,ritrak,retract
dim.tam.dam,strained,3,4,dital,detail
dim.tam.dam,strained,3,4,letar,late
dim.tam.dam,strained,3,4,litar,liter (measurement)
dim.tam.dam,strained,3,4,ritar,retire
dim.tam.tax,strained,3,3,ditatx,detach
dim.tas.tam,strained,3,3,ditast,detest
dim.tax.mab,strained,3,3,litxab,little
dim.tax.mas,strained,3,3,ritxas,righteous
dim.tax.mat,strained,3,3,ditxat,ditch
dim.tax.min,strained,3,3,retxiq,enthusiasm
dim.tax.nam,strained,3,3,ritxam,reach
dim.taz.man,strained,3,3,litzan,clown
din.dum.dam,strained,3,3,rendur,render
din.mad.jam,strained,3,3,linadj,lineage
din.man.tam,strained,3,3,linant,lenient
dip.mad.mab,strained,3,3,riplab,republic
dip.mad.mad,strained,3,3,lipard,leopard
dip.mad.mas,strained,3,3,dipras,depress
dip.mad.mas,strained,3,3,ripals,repulse
dip.mad.mat,strained,3,3,dipart,department
dip.mad.mav,strained,3,3,diplav,deplore
dip.mad.mav,strained,3,3,diprav,deprive
dip.mad.maz,strained,3,3,ripraz,reap
dip.mad.miv,strained,3,3,ripriv,reprieve
dip.mad.muk,strained,3,3,diplok,deploy
dip.mad.num,strained,3,3,riprom,rip
dip.man.tam,strained,3,3,ripant,repent
dip.mud.mat,strained,3,3,diport,deport
dip.mud.mat,strained,3,3,riport,report
dis.mad.mad,strained,3,3,disard,dissuade
dis.mad.map,strained,3,3,disrap,disrupt
dis.mad.mig,strained,3,3,disrig,disregard
dis.mad.min,strained,3,3,disden,disdain
dis.mad.muk,strained,3,3,dislok,dislocate
dis.maf.mig,strained,3,3,disfig,disfigure
dis.man.dam,strained,3,3,disand,descend
dis.man.dam,strained,3,3,risand,rescind
dis.man.tam,strained,3,3,disant,dissent
dis.mud.mas,strained,3,3,risors,resource
dis.mud.zam,strained,3,3,risorz,rehearse
dis.tam.dam,strained,3,3,distal,distill
div.mad.vam,strained,3,3,rivalv,revolve
div.mas.tam,strained,3,3,divast,divest
div.mat.mat,strained,3,3,levtat,levitate
div.mid.mas,strained,3,3,levirc,levy
div.mud.mas,strained,3,3,divors,divorce
div.mud.mat,strained,3,3,rivort,revert
div.nam.pam,strained,3,3,rivamp,revamp
dix.mad.mak,strained,3,3,dixdak,dish
dix.mav.mad,strained,3,3,dixval,dishevel
diz.mas.mud,strained,3,3,leCsur,point out
diz.mas.tam,strained,3,3,dizast,disaster
diz.mas.tam,strained,3,3,leCast,bore (boring)
diz.min.tam,strained,3,3,rizent,resent
diz.mud.vam,strained,3,3,dizurv,deserve
dub.man.kam,strained,3,3,rubaqk,bank (river)
duf.mad.man,strained,3,3,rufran,roof
dug.dam.tam,strained,3,3,rugrat,rug
duk.mad.man,strained,3,3,dokran,mediocre
duk.mad.mik,strained,3,3,lukrik,look up
duk.mad.mit,strained,3,3,lukret,look after
dum.dag.mas,strained,3,3,lorgas,log in
dum.daj.mun,strained,3,3,ludjun,lunge
dum.dak.mit,strained,3,3,lorkit,lurk
dum.dam.dap,strained,3,3,ludrap,lewd
dum.dan.mis,strained,3,3,dornic,underneath
dum.dap.min,strained,3,3,dolpeq,cloak
dum.dim.dam,strained,3,4,lored,already
dum.tam.dak,strained,3,3,lutrak,loot
dum.tam.dam,strained,3,4,lotar,loiter
dum.tam.das,strained,3,3,rotras,rote
dum.tam.das,strained,3,3,rutrac,root
dum.tam.din,strained,3,3,lutrin,otter
dum.tax.min,strained,3,3,rutxiq,route
dum.tax.mun,strained,3,3,lotxuq,protrude
dum.tim.tam,strained,3,4,rotet,rotate
dun.mad.mad,strained,3,3,ronald,row (boat)
dus.mad.mit,strained,3,3,lusdet,elucidate
fad.mab.muz,strained,3,3,flaboz,flab
fad.mad.mud,strained,3,3,fladur,flatter
fad.maf.mid,strained,3,3,falfil,fulfil
fad.mak.man,strained,3,3,falkan,falcon
fad.mak.mis,strained,3,3,farkis,squirm
fad.man.man,strained,3,3,flanaq,flaw
fad.man.tam,strained,3,4,flant,flaunt
fad.map.man,strained,3,3,flapan,flap
fad.map.mid,strained,3,3,farpir,twitch
fad.mas.man,strained,3,3,falsan,file (sand)
fad.mas.mit,strained,3,3,falsit,fallacy
fad.mas.nim,strained,3,3,farsim,publish
fad.mat.mud,strained,3,3,faltor,falter
fad.max.mik,strained,3,3,flaxik,flashy
fad.mib.mad,strained,3,3,flebar,ebb
fad.mib.mud,strained,3,3,flibur,flea
fad.mid.man,strained,3,3,flidan,flee
fad.mid.min,strained,3,3,freliq,fray
fad.mik.miz,strained,3,3,flekiC,flake
fad.mik.mut,strained,3,3,flikot,flick
fad.mis.min,strained,3,3,flesiq,flay
fad.mit.mak,strained,3,3,fretak,fret
fad.mit.min,strained,3,3,flitiq,fleeting
fad.mit.mip,strained,3,3,fretip,fret (get upset)
fad.mit.xam,strained,3,4,fretx,foot (measurement)
fad.miz.min,strained,3,3,freCin,frost
fad.mud.mix,strained,3,3,florix,flourish
fad.mug.mat,strained,3,3,flogat,flog
fad.mug.nim,strained,3,3,flogem,phloem
fad.mup.mad,strained,3,3,flopad,pod (flower)
fad.mut.man,strained,3,3,flutan,flute
fad.num.ban,strained,3,3,fluman,butterfly
fak.sum.zam,strained,3,3,faksoC,fax
fan.dam.dam,strained,3,3,fandal,magnify
fan.dum.dam,strained,3,3,faqdud,demeanor
fan.fim.vam,strained,3,3,fanfev,fan (favorite)
fan.gum.kam,strained,3,3,faqguk,foul
fas.mad.nam,strained,3,3,faslam,bean (vegetable)
fas.tim.tam,strained,3,3,fastet,facilitate
fat.maz.mut,strained,3,3,fatzot,compensate
fat.mud.nam,strained,3,3,fatorn,factory
fid.mad.mit,strained,3,3,fedret,federate
fid.maf.mid,strained,3,3,filfil,pepper (vegetable)
fim.vad.mat,strained,3,3,fevrat,favorite
fin.dum.dam,strained,3,3,fendul,struggle
fiz.dam.tam,strained,3,3,fiClat,violin
fiz.man.tam,strained,3,3,fezant,pheasant
fud.gum.kam,strained,3,3,forgok,forgo
fud.mad.mad,strained,3,3,fordal,ford
fud.mad.mas,strained,3,3,folras,fill in
fud.maf.mid,strained,3,3,folfil,fulfill
fud.mak.muv,strained,3,3,forkov,fork
fud.mas.miz,strained,3,3,forsiC,foresee
fud.mas.mud,strained,3,3,folsur,fill out
fud.mid.jam,strained,3,3,foledj,foliage
fud.nam.nam,strained,3,3,furnaq,fern
fum.ban.tam,strained,3,3,fomant,foment
fus.tam.tam,strained,3,3,fostat,foist
