kind,english,chinese,morphemes,en_opaque,zh_gloss
rock,calcioandyrobertsite,水砷钾钙铜石,6,1,"water arsenic potassium calcium copper stone"
rock,calcirudite,砾屑灰岩,4,1,"gravel bits ash cliff"
rock,calcisiltite,粉砂屑灰岩,5,1,"powder pebbles bits ash cliff"
rock,calcite,方解石,3,0,"a square loosen stone"
rock,calderite,锰铁榴石,4,1,"manganese iron pomegranate stone"
rock,calderite,锰铁榴石,4,1,"manganese iron pomegranate stone"
rock,calderite,锰铁榴石,4,1,"manganese iron pomegranate stone"
rock,calderite,锰铁榴石,4,1,"manganese iron pomegranate stone"
rock,calkinsite-(Ce),水碳镧铈石,5,0,"water carbon lanthanum cerium stone"
rock,cameronite,喀碲银铜矿,5,1,"vomit tellurium silver copper mine"
rock,canasite,矽鹼鈣石,4,1,"silicon sodium carbonate calcium stone"
rock,cancrinite,鈣霞石,3,1,"calcium rosy clouds stone"
rock,cancrinite,鈣霞石,3,1,"calcium rosy clouds stone"
rock,cancrinite,鈣霞石,3,1,"calcium rosy clouds stone"
rock,canfieldite,硫银锡矿,4,1,"sulfur silver tin mine"
rock,canfieldite,硫银锡矿,4,1,"sulfur silver tin mine"
rock,cannizzarite,卡辉铋铅矿,5,1,"card brightness bismuth lead mine"
rock,cannizzarite,卡辉铋铅矿,5,1,"card brightness bismuth lead mine"
rock,cannizzarite,卡辉铋铅矿,5,1,"card brightness bismuth lead mine"
rock,cannonite,坎农矿,3,1,"pit agriculture mine"
rock,cappelenite-(Y),硼硅钡钇矿,5,0,"borax silicon barium yttrium mine"
rock,carbonate rock,碳酸鹽岩,4,0,"carbon acid salt cliff"
rock,carbonatite,火成碳酸鹽岩,6,1,"fire completed carbon acid salt cliff"
rock,carbuncle,紅石榴石,4,1,"red stone pomegranate stone"
rock,caresite,水碳铝铁石,5,1,"water carbon aluminum iron stone"
rock,carletonite,碳硅碱钙石,5,1,"carbon silicon alkaline calcium stone"
rock,carlfriesite,碲钙石,3,1,"tellurium calcium stone"
rock,carlosruizite,卡洛斯鲁伊兹石,7,1,"card river in Shanxi province this foolish third person pronoun now stone"
rock,carlosturanite,卡硅铁镁石,5,1,"card silicon iron magnesium stone"
rock,carmichaelite,羟钛矿,3,1,"hydroxide titanium mine"
rock,carnallite,光卤石,3,1,"light salt stone"
rock,carnelian,紅玉髓,3,1,"red jade bone marrow"
rock,carnotite,釩鉀鈾礦,4,1,"vanadium potassium uranium mineral deposit"
rock,carobbiite,方氟钾石,4,1,"a square fluorine potassium stone"
rock,carpathite,黄地蜡,3,1,"yellow earth wax"
rock,carrollite,硫銅鈷礦,4,1,"sulfur copper cobalt mineral deposit"
rock,cassedanneite,水铅钒铬矿,5,1,"water lead vanadium chromium mine"
rock,cassiterite,锡石,2,1,"tin stone"
rock,caswellsilverite,陨硫钠铬矿,5,1,"fall sulfur sodium chromium mine"
rock,cataclasite,碎裂岩,3,1,"break split cliff"
rock,catapleiite,鈉鋯石,3,1,"sodium zirconium stone"
rock,cattierite,方硫钴矿,4,1,"a square sulfur cobalt mine"
rock,cattiite,卡水磷镁石,5,1,"card water phosphorus magnesium stone"
rock,cavansite,水矽釩鈣石,5,1,"water silicon vanadium calcium stone"
rock,celadonite,铝绿鳞石,4,1,"aluminum green fish scales stone"
rock,celestine,天青石,3,1,"sky blue stone"
rock,celsian,钡长石,3,1,"barium long stone"
rock,ceramic,陶瓷,2,0,"pottery crockery"
rock,cerianite-(Ce),方鈰石,3,0,"a square cerium stone"
rock,cerite series,鈰矽石,3,0,"cerium silicon stone"
rock,cerussite,白铅矿,3,1,"white lead mine"
rock,cervantite,黄锑华,3,1,"yellow antimony flowery"
rock,cervelleite,硫碲银矿,4,1,"sulfur tellurium silver mine"
rock,cesbronite,羟碲铜矿,4,1,"hydroxide tellurium copper mine"
rock,chabazite,菱沸石,3,1,"water-chestnut boil stone"
rock,chadwickite,亚砷铀石,4,1,"Asia arsenic uranium stone"
rock,chaidamuite,柴达木石,4,1,"firewood arrive at tree stone"
rock,chalcanthite,胆矾,2,1,"gall bladder alum"
rock,chalcedony,玉髓,2,1,"jade bone marrow"
rock,chalcocite,輝銅礦,3,1,"brightness copper mineral deposit"
rock,chalcopyrite,黃銅礦,3,1,"yellow copper mineral deposit"
rock,chalcostibite,硫铜锑矿,4,1,"sulfur copper antimony mine"
rock,chalk,白堊岩,3,0,"white chalk cliff"
rock,chamosite,鲕绿泥石,4,1,"roe green mud stone"
rock,changchengite,长城矿,3,1,"long castle mine"
rock,changesite-(Y),嫦娥石,3,0,"name of a moon goddess be beautiful stone"
rock,chantalite,钱羟硅铝钙石,6,1,"money hydroxide silicon aluminum calcium stone"
rock,chaoite,蠟石,2,1,"wax stone"
rock,chapmanite,羟硅锑铁矿,5,1,"hydroxide silicon antimony iron mine"
rock,charcoal,木炭,2,0,"tree charcoal"
rock,charlesite,水硼铝钙矾,5,1,"water borax aluminum calcium alum"
rock,charmarite,水碳铝锰石,5,1,"water carbon aluminum manganese stone"
rock,charnockite,紫苏花岗岩,5,1,"purple revive flower post cliff"
rock,charnockite,紫苏花岗岩,5,1,"purple revive flower post cliff"
rock,charoite,紫硅碱钙石,5,1,"purple silicon alkaline calcium stone"
rock,chekhovichite,切铋碲矿,4,1,"cut bismuth tellurium mine"
rock,chemical sedimentary rock,化学岩,3,0,"change learning cliff"
rock,chenevixite,砷铁铜石,4,1,"arsenic iron copper stone"
rock,chenevixite,砷铁铜石,4,1,"arsenic iron copper stone"
rock,chenevixite,砷铁铜石,4,1,"arsenic iron copper stone"
rock,chenite,陈铜铅矾,4,1,"exhibit copper lead alum"
rock,cheremnykhite,彻雷奈克石,5,1,"penetrate thunder but gram stone"
rock,chernovite-(Y),砷钇石,3,0,"arsenic yttrium stone"
rock,chernykhite,钡钒云母,4,1,"barium vanadium cloud female elders"
rock,chervetite,斜钒铅矿,4,1,"slanting vanadium lead mine"
rock,chessexite,奇斯克石,4,1,"strange this gram stone"
rock,chestermanite,齐硼铁镁矿,5,1,"even borax iron magnesium mine"
rock,chevkinite-(Ce),硅钛铈铁矿,5,0,"silicon titanium cerium iron mine"
rock,chiastolite,空晶石,3,1,"empty clear stone"
rock,childrenite,磷铝铁石,4,1,"phosphorus aluminum iron stone"
rock,childrenite,磷铝铁石,4,1,"phosphorus aluminum iron stone"
rock,childrenite,磷铝铁石,4,1,"phosphorus aluminum iron stone"
rock,chkalovite,硅铍钠石,4,1,"silicon a needle used in Chinese medicine sodium stone"
rock,chkalovite,硅铍钠石,4,1,"silicon a needle used in Chinese medicine sodium stone"
rock,chkalovite,硅铍钠石,4,1,"silicon a needle used in Chinese medicine sodium stone"
rock,chlorargyrite,角銀礦,3,1,"horn silver mineral deposit"
rock,chlorellestadite,氯硅磷灰石,5,1,"chlorine silicon phosphorus ash stone"
rock,chlorite group,綠泥石,3,0,"green mud stone"
rock,chloritoid,硬綠泥石,4,1,"hard green mud stone"
rock,chondrite,球粒隕石,4,1,"ball grain fall stone"
rock,chondrodite,粒矽鎂石,4,1,"grain silicon magnesium stone"
rock,chondrodite,粒矽鎂石,4,1,"grain silicon magnesium stone"
rock,chondrodite,粒矽鎂石,4,1,"grain silicon magnesium stone"
rock,chopinite,乔磷镁石,4,1,"tall phosphorus magnesium stone"
rock,chrisstanleyite,硒钯银矿,4,1,"selenium palladium silver mine"
rock,christelite,硫铜锌矿,4,1,"sulfur copper zinc mine"
rock,christite,斜硫砷汞铊矿,6,1,"slanting sulfur arsenic mercury a short spear mine"
rock,chromian clinochlore,鉻斜綠泥石,5,0,"chromium slanting green mud stone"
rock,chromite,铬铁矿,3,1,"chromium iron mine"
rock,chromium,鉻,1,1,"chromium"
rock,chrysanthemum stone,菊花石,3,0,"chrysanthemum flower stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysoberyl,金绿宝石,4,1,"gold green treasure stone"
rock,chrysocolla,矽孔雀石,4,1,"silicon opening sparrow stone"
rock,chrysoprase,绿玉髓,3,1,"green jade bone marrow"
rock,chrysoprase,绿玉髓,3,1,"green jade bone marrow"
rock,chrysotile,溫石棉,3,1,"lukewarm stone cotton padded"
rock,chukhrovite-(Y),水氟钙钇矾,5,0,"water fluorine calcium yttrium alum"
rock,chursinite,砷汞矿,3,1,"arsenic mercury mine"
rock,chvilevaite,硫钠铜矿,4,1,"sulfur sodium copper mine"
rock,cianciulliite,慈安慈乌利石,6,1,"kind peaceful kind crow sharp stone"
rock,cinnabar,硃砂,2,1,"cinnabar pebbles"
rock,cinnabar,硃砂,2,1,"cinnabar pebbles"
rock,cinnabar,硃砂,2,1,"cinnabar pebbles"
rock,cinnabar,硃砂,2,1,"cinnabar pebbles"
rock,cinnabar,硃砂,2,1,"cinnabar pebbles"
rock,clairite,科拉里矾,4,1,"section pull inside alum"
rock,claringbullite,水羟氯铜矿,5,1,"water hydroxide chlorine copper mine"
rock,clarkeite,水钠铀矿,4,1,"water sodium uranium mine"
rock,clarkeite,水钠铀矿,4,1,"water sodium uranium mine"
rock,clarkeite,水钠铀矿,4,1,"water sodium uranium mine"
rock,clastic sedimentary rock,碎屑岩,3,0,"break bits cliff"
rock,claudetite,白砷石,3,1,"white arsenic stone"
rock,claudetite,白砷石,3,1,"white arsenic stone"
rock,claudetite,白砷石,3,1,"white arsenic stone"
rock,clausthalite,硒铅矿,3,1,"selenium lead mine"
rock,clay minerals,粘土矿物,4,0,"viscous soil mine thing"
rock,clerite,辉锰锑矿,4,1,"brightness manganese antimony mine"
rock,cliffordite,克碲铀矿,4,1,"gram tellurium uranium mine"
rock,clino-ferro-suenoite,锰铁闪石,4,0,"manganese iron flash stone"
rock,clino-holmquistite,斜锂闪石,4,0,"slanting lithium flash stone"
rock,clinochlore,斜绿泥石,4,1,"slanting green mud stone"
rock,clinoclase,光線礦,3,1,"light thread mineral deposit"
rock,clinofergusonite-(Nd),Β-褐钕铌矿,4,0,"coarse woolen cloth neodymium niobium mine"
rock,clinohumite,斜硅镁石,4,1,"slanting silicon magnesium stone"
rock,clinojimthompsonite,斜镁川石,4,1,"slanting magnesium river stone"
rock,clinozoisite,斜黝帘石,4,1,"slanting black flag-sign of a tavern stone"
rock,clintonite,绿脆云母,4,1,"green crisp cloud female elders"
rock,coal,煤,1,0,"coal"
rock,cobaltaustinite,砷钴钙石,4,1,"arsenic cobalt calcium stone"
rock,cobaltite,辉砷钴矿,4,1,"brightness arsenic cobalt mine"
rock,cobaltzippeite,水钴铀矾,4,1,"water cobalt uranium alum"
rock,coesite,單斜石英,4,1,"single slanting stone petal"
rock,coffinite,铀石,2,1,"uranium stone"
rock,coffinite,铀石,2,1,"uranium stone"
rock,coffinite,铀石,2,1,"uranium stone"
rock,cohenite,陨碳铁矿,4,1,"fall carbon iron mine"
rock,colemanite,硬硼钙石,4,1,"hard borax calcium stone"
rock,collinsite,磷钙镁石,4,1,"phosphorus calcium magnesium stone"
rock,coloradoite,碲汞矿,3,1,"tellurium mercury mine"
rock,columbite,鈮鐵礦,3,1,"niobium iron mineral deposit"
rock,combeite,菱硅钙钠石,5,1,"water-chestnut silicon calcium sodium stone"
rock,combeite,菱硅钙钠石,5,1,"water-chestnut silicon calcium sodium stone"
rock,comblainite,羟碳钴镍石,5,1,"hydroxide carbon cobalt nickel stone"
rock,concrete,混凝土,3,0,"mix coagulate soil"
rock,conglomerate,礫岩,2,0,"gravel cliff"
rock,conichalcite,Conichalcite,0,1,""
rock,cookeite,锂绿泥石,4,1,"lithium green mud stone"
rock,cookeite,锂绿泥石,4,1,"lithium green mud stone"
rock,cookeite,锂绿泥石,4,1,"lithium green mud stone"
rock,coombsite,菱硅钾锰石,5,1,"water-chestnut silicon potassium manganese stone"
rock,cooperite,硫铂矿,3,1,"sulfur platinum mine"
rock,copal,柯巴脂,3,1,"axe-handle greatly desire fat"
rock,copper,銅,1,0,"copper"
rock,copper ore,铜矿石,3,0,"copper mine stone"
rock,coprolite,粪化石,3,1,"manure change stone"
rock,coquandite,科匡德石,4,1,"section correct virtue stone"
rock,corderoite,氯硫汞矿,4,1,"chlorine sulfur mercury mine"
rock,cordierite,堇青石,3,1,"yellow loam blue stone"
rock,corkite,磷铅铁矾,4,1,"phosphorus lead iron alum"
rock,cornetite,蓝磷铜矿,4,1,"blue phosphorus copper mine"
rock,cornetite,蓝磷铜矿,4,1,"blue phosphorus copper mine"
rock,cornetite,蓝磷铜矿,4,1,"blue phosphorus copper mine"
rock,cornubite,綠砷銅礦,4,1,"green arsenic copper mineral deposit"
rock,cornwallite,水綠砷銅礦,5,1,"water green arsenic copper mineral deposit"
rock,coronadite,锰铅矿,3,1,"manganese lead mine"
rock,corrensite,绿泥间蛭石,5,1,"green mud interval leech stone"
rock,corrensite,绿泥间蛭石,5,1,"green mud interval leech stone"
rock,corrensite,绿泥间蛭石,5,1,"green mud interval leech stone"
rock,corundum,剛玉,2,1,"firm jade"
rock,cotunnite,氯铅矿,3,1,"chlorine lead mine"
rock,cousinite,钼镁铀矿,4,1,"molybdenum magnesium uranium mine"
rock,cousinite,钼镁铀矿,4,1,"molybdenum magnesium uranium mine"
rock,cousinite,钼镁铀矿,4,1,"molybdenum magnesium uranium mine"
rock,covellite,銅藍,2,1,"copper blue"
rock,crandallite,纤磷钙铝石,5,1,"tow line phosphorus calcium aluminum stone"
rock,crawfordite,碳磷锶钠石,5,1,"carbon phosphorus strontium sodium stone"
rock,creaseyite,硅铁铜铅石,5,1,"silicon iron copper lead stone"
rock,crednerite,锰铜矿,3,1,"manganese copper mine"
rock,creedite,氟铝石膏,4,1,"fluorine aluminum stone grease"
rock,crerarite,硫铋铂矿,4,1,"sulfur bismuth platinum mine"
rock,crichtonite,锶铁钛矿,4,1,"strontium iron titanium mine"
rock,criddleite,硫铊银金锑矿,6,1,"sulfur a short spear silver gold antimony mine"
rock,cristobalite,方石英,3,1,"a square stone petal"
rock,crocoite,铬铅矿,3,1,"chromium lead mine"
rock,cronstedtite,克铁蛇纹石,5,1,"gram iron snake line stone"
rock,crookesite,硒铊铜银矿,5,1,"selenium a short spear copper silver mine"
rock,crude oil,原油,2,0,"source oil"
rock,cryolite,冰晶石,3,1,"ice clear stone"
rock,cryptohalite,方氟硅铵石,5,1,"a square fluorine silicon ammonium stone"
rock,crystalline schist,片岩,2,0,"piece cliff"
rock,cummingtonite,镁铁闪石,4,1,"magnesium iron flash stone"
rock,cuprite,赤銅礦,3,1,"red copper mineral deposit"
rock,cuprosklodowskite,矽銅鈾礦,4,1,"silicon copper uranium mineral deposit"
rock,curetonite,磷钛铝钡石,5,1,"phosphorus titanium aluminum barium stone"
rock,curite,板鉛鈾礦,4,1,"plank lead uranium mineral deposit"
rock,cyanotrichite,绒铜矿,3,1,"silk copper mine"
rock,cylindrite,圆柱锡矿,4,1,"round pillar tin mine"
rock,dachiardite-Ca,钙环晶沸石,5,0,"calcium ring clear boil stone"
rock,dachiardite-Na,钠环晶沸石,5,0,"sodium ring clear boil stone"
rock,dacite,英安岩,3,1,"petal peaceful cliff"
rock,danalite,铍榴石,3,1,"a needle used in Chinese medicine pomegranate stone"
rock,danalite,铍榴石,3,1,"a needle used in Chinese medicine pomegranate stone"
rock,danalite,铍榴石,3,1,"a needle used in Chinese medicine pomegranate stone"
rock,danburite,赛黄晶,3,1,"compete yellow clear"
rock,danburite,赛黄晶,3,1,"compete yellow clear"
rock,danburite,赛黄晶,3,1,"compete yellow clear"
rock,danielsite,丹硫汞铜矿,5,1,"cinnabar sulfur mercury copper mine"
rock,danielsite,丹硫汞铜矿,5,1,"cinnabar sulfur mercury copper mine"
rock,danielsite,丹硫汞铜矿,5,1,"cinnabar sulfur mercury copper mine"
rock,daomanite,道马矿,3,1,"path horse mine"
rock,datolite,硅硼钙石,4,1,"silicon borax calcium stone"
rock,datolite,硅硼钙石,4,1,"silicon borax calcium stone"
rock,datolite,硅硼钙石,4,1,"silicon borax calcium stone"
rock,daubréeite,羟氯铋矿,4,1,"hydroxide chlorine bismuth mine"
rock,daubréelite,陨硫铬铁矿,5,1,"fall sulfur chromium iron mine"
rock,daubréelite,陨硫铬铁矿,5,1,"fall sulfur chromium iron mine"
rock,davidite,鈾鈦磁鐵礦,5,1,"uranium titanium magnetic iron mineral deposit"
rock,davidite,鈾鈦磁鐵礦,5,1,"uranium titanium magnetic iron mineral deposit"
rock,davidite-(Ce),铈铀钛铁矿,5,0,"cerium uranium titanium iron mine"
rock,davidite-(La),镧铀钛铁矿,5,0,"lanthanum uranium titanium iron mine"
rock,davreuxite,达硅铝锰石,5,1,"arrive at silicon aluminum manganese stone"
rock,davreuxite,达硅铝锰石,5,1,"arrive at silicon aluminum manganese stone"
rock,davreuxite,达硅铝锰石,5,1,"arrive at silicon aluminum manganese stone"
rock,davyne,钾钙霞石,4,1,"potassium calcium rosy clouds stone"
rock,dawsonite,片钠铝石,4,1,"piece sodium aluminum stone"
rock,dawsonite,片钠铝石,4,1,"piece sodium aluminum stone"
rock,deanesmithite,迪恩斯米思石,6,1,"enlighten favour this rice think stone"
rock,decrespignyite-(Y),水氯碳铜钇石-,6,0,"water chlorine carbon copper yttrium stone"
rock,deerite,迪尔石,3,1,"enlighten you stone"
rock,defernite,戴碳钙石,4,1,"wear on top carbon calcium stone"
rock,delafossite,赤铜铁矿,4,1,"red copper iron mine"
rock,delafossite,赤铜铁矿,4,1,"red copper iron mine"
rock,delafossite,赤铜铁矿,4,1,"red copper iron mine"
rock,delessite,铁叶绿泥石,5,1,"iron leaf green mud stone"
rock,delhayelite,片硅碱钙石,5,1,"piece silicon alkaline calcium stone"
rock,deliensite,硫铁铀矿,4,1,"sulfur iron uranium mine"
rock,dellaite,羟硅钙石,4,1,"hydroxide silicon calcium stone"
rock,deloneite,氟钙锶铈磷灰石,7,1,"fluorine calcium strontium cerium phosphorus ash stone"
rock,deloryite,德洛吕石,4,1,"virtue river in Shanxi province a musical note stone"
rock,delrioite,水钒锶钙石,5,1,"water vanadium strontium calcium stone"
rock,delvauxite,胶磷铁矿,4,1,"gum phosphorus iron mine"
rock,delvauxite,胶磷铁矿,4,1,"gum phosphorus iron mine"
rock,delvauxite,胶磷铁矿,4,1,"gum phosphorus iron mine"
rock,demantoid,翠榴石,3,1,"color green pomegranate stone"
rock,demesmaekerite,硒铜铅铀矿,5,1,"selenium copper lead uranium mine"
rock,demesmaekerite,硒铜铅铀矿,5,1,"selenium copper lead uranium mine"
rock,demesmaekerite,硒铜铅铀矿,5,1,"selenium copper lead uranium mine"
rock,denningite,碲锌锰石,4,1,"tellurium zinc manganese stone"
rock,derbylite,锑铁钛矿,4,1,"antimony iron titanium mine"
rock,derbylite,锑铁钛矿,4,1,"antimony iron titanium mine"
rock,derriksite,多硒铜铀矿,5,1,"many selenium copper uranium mine"
rock,derriksite,多硒铜铀矿,5,1,"many selenium copper uranium mine"
rock,derriksite,多硒铜铀矿,5,1,"many selenium copper uranium mine"
rock,dervillite,硫砷银矿,4,1,"sulfur arsenic silver mine"
rock,dervillite,硫砷银矿,4,1,"sulfur arsenic silver mine"
rock,dervillite,硫砷银矿,4,1,"sulfur arsenic silver mine"
rock,desautelsite,羟碳锰镁石,5,1,"hydroxide carbon manganese magnesium stone"
rock,desautelsite,羟碳锰镁石,5,1,"hydroxide carbon manganese magnesium stone"
rock,desautelsite,羟碳锰镁石,5,1,"hydroxide carbon manganese magnesium stone"
rock,descloizite,羟钒锌铅石,5,1,"hydroxide vanadium zinc lead stone"
rock,descloizite,羟钒锌铅石,5,1,"hydroxide vanadium zinc lead stone"
rock,descloizite,羟钒锌铅石,5,1,"hydroxide vanadium zinc lead stone"
rock,desert rose,沙漠座莲,4,0,"sand desert throne lotus"
rock,dessauite-(Y),锶钇铁钛矿,5,0,"strontium yttrium iron titanium mine"
rock,devilline,钙铜矾,3,1,"calcium copper alum"
rock,diabase,辉绿岩,3,1,"brightness green cliff"
rock,diaboleite,水氯鉛銅石,5,1,"water chlorine lead copper stone"
rock,diamictite,混杂沉积岩,5,1,"mix mixed sink accumulate cliff"
rock,diamicton,混杂沉积物,5,1,"mix mixed sink accumulate thing"
