name_code,latin,chinese,pinyin,literal,tune,from,half,open,said_genus,said_species
T20171000067132,"Tetradium fraxinifolium","吴茱萸属无腺吴萸","wú zhū yú shǔ wú xiàn wú yú","guard | ashen + leaf","gard sesklif","latin","","","gard","sesklif"
T20171000067141,"Tetradium glabrifolium","吴茱萸属楝叶吴萸","wú zhū yú shǔ liàn yè wú yú","guard | smooth + leaf","gard smuClif","latin","","","gard","smuClif"
T20171000067157,"Tetradium ruticarpum","吴茱萸属吴茱萸","wú zhū yú shǔ wú zhū yú","guard | dug-up + fruit","gard digtedfrut","latin","","","gard","digtedfrut"
T20171000067171,"Tetradium trichotomum","吴茱萸属牛紏吴萸","wú zhū yú shǔ niú tǒu wú yú","guard | hair + ear","gard cexnul","latin","","","gard","cexnul"
T20171000067182,"Toddalia asiatica","飞龙掌血属飞龙掌血","fēi lóng zhǎng xuè shǔ fēi lóng zhǎng xuè","fly + dragon + palm of hand + blood | yellow + flesh + tree","yabcuzbxaumnizhandbloC yulflextok","folk","","","yabcuzbxaumnizhandbloC","yulflextok"
T20171000067191,"Zanthoxylum acanthopodium","花椒属刺花椒","huā jiāo shǔ cì huā jiāo","numb + pepper | With thorns + foot","baigsnov cornpof","latin","","","baigsnov","cornpof"
T20171000067195,"Zanthoxylum ailanthoides","花椒属椿叶花椒","huā jiāo shǔ chūn yè huā jiāo","numb + pepper | Elath + bird","baigsnov woq","latin","","","baigsnov","woq"
T20171000067204,"Zanthoxylum armatum","花椒属竹叶花椒","huā jiāo shǔ zhú yè huā jiāo","numb + pepper | armed","baigsnov gom","latin","","","baigsnov","gom"
T20171000067214,"Zanthoxylum austrosinense","花椒属岭南花椒","huā jiāo shǔ lǐng nán huā jiāo","numb + pepper | mountain ridge + south","baigsnov mantridjlut","chinese","","","baigsnov","mantridjlut"
T20171000067217,"Zanthoxylum avicennae","花椒属簕欓花椒","huā jiāo shǔ lè dǎng huā jiāo","numb + pepper | thorn + cross-piece","baigsnov cornkastex","chinese","","","baigsnov","cornkastex"
T20171000067221,"Zanthoxylum bungeanum","花椒属花椒","huā jiāo shǔ huā jiāo","numb + pepper | nail + plank + thorn","baigsnov yeskplaqkcorn","folk","","","baigsnov","yeskplaqkcorn"
T20171000067242,"Zanthoxylum calcicola","花椒属石山花椒","huā jiāo shǔ shí shān huā jiāo","numb + pepper | limestone + dweller","baigsnov laimstoncezb","latin","","","baigsnov","laimstoncezb"
T20171000067243,"Zanthoxylum collinsiae","花椒属糙叶花椒","huā jiāo shǔ cāo yè huā jiāo","numb + pepper | coarse + leaf","baigsnov bozblif","chinese","","","baigsnov","bozblif"
T20171000067246,"Zanthoxylum dimorphophyllum","花椒属异叶花椒","huā jiāo shǔ yì yè huā jiāo","numb + pepper | two + shape + leaf","baigsnov nocfiqlif","latin","","","baigsnov","nocfiqlif"
T20171000067260,"Zanthoxylum dissitum","花椒属蚬壳花椒","huā jiāo shǔ xiǎn ké huā jiāo","numb + pepper | scattered","baigsnov ceqk","latin","","","baigsnov","ceqk"
T20171000067267,"Zanthoxylum echinocarpum","花椒属刺壳花椒","huā jiāo shǔ cì ké huā jiāo","numb + pepper | possess + fruit","baigsnov hodsujfrut","latin","","","baigsnov","hodsujfrut"
T20171000067270,"Zanthoxylum esquirolii","花椒属贵州花椒","huā jiāo shǔ guì zhōu huā jiāo","numb + pepper | expensive + administrative division","baigsnov xlemwuzbrpiC","chinese","","","baigsnov","xlemwuzbrpiC"
T20171000067278,"Zanthoxylum glomeratum","花椒属密果花椒","huā jiāo shǔ mì guǒ huā jiāo","numb + pepper | ball-shaped mass","baigsnov balfiqlon","latin","","","baigsnov","balfiqlon"
T20171000067279,"Zanthoxylum integrifolium","花椒属兰屿花椒","huā jiāo shǔ lán yǔ huā jiāo","numb + pepper | whole + leaf","baigsnov holrlif","latin","","","baigsnov","holrlif"
T20171000067281,"Zanthoxylum khasianum","花椒属云南花椒","huā jiāo shǔ yún nán huā jiāo","numb + pepper | cloud + south","baigsnov klaudlut","chinese","","","baigsnov","klaudlut"
T20171000067283,"Zanthoxylum kwangsiense","花椒属广西花椒","huā jiāo shǔ guǎng xī huā jiāo","numb + pepper | broad + west","baigsnov brodweb","latin","","","baigsnov","brodweb"
T20171000067285,"Zanthoxylum laetum","花椒属拟蚬壳花椒","huā jiāo shǔ nǐ xiǎn ké huā jiāo","numb + pepper | happy","baigsnov vuv","latin","","","baigsnov","vuv"
T20171000067287,"Zanthoxylum leiboicum","花椒属雷波花椒","huā jiāo shǔ léi bō huā jiāo","numb + pepper | pour + image","baigsnov cegdmij","latin","","","baigsnov","cegdmij"
T20171000067289,"Zanthoxylum liboense","花椒属荔波花椒","huā jiāo shǔ lì bō huā jiāo","numb + pepper | lichee + waves","baigsnov crumwev","chinese","","","baigsnov","crumwev"
T20171000067290,"Zanthoxylum macranthum","花椒属大花花椒","huā jiāo shǔ dà huā huā jiāo","numb + pepper | long + flower","baigsnov loqxaf","latin","","","baigsnov","loqxaf"
T20171000067292,"Zanthoxylum micranthum","花椒属小花花椒","huā jiāo shǔ xiǎo huā huā jiāo","numb + pepper | small + flower","baigsnov smolxaf","latin","","","baigsnov","smolxaf"
T20171000067295,"Zanthoxylum molle","花椒属朵花椒","huā jiāo shǔ duǒ huā jiāo","numb + pepper | soft","baigsnov saft","latin","","","baigsnov","saft"
T20171000067298,"Zanthoxylum motuoense","花椒属墨脱花椒","huā jiāo shǔ mò tuō huā jiāo","numb + pepper | ink + take off","baigsnov voimvogvon","chinese","","","baigsnov","voimvogvon"
T20171000067299,"Zanthoxylum multijugum","花椒属多叶花椒","huā jiāo shǔ duō yè huā jiāo","numb + pepper | yoked-together","baigsnov faiskwez","latin","","","baigsnov","faiskwez"
T20171000067303,"Zanthoxylum myriacanthum","花椒属大叶臭花椒","huā jiāo shǔ dà yè chòu huā jiāo","numb + pepper | myriad + thorn","baigsnov lixcorn","latin","","","baigsnov","lixcorn"
T20171000067317,"Zanthoxylum nitidum","花椒属两面针","huā jiāo shǔ liǎng miàn zhēn","numb + pepper | shining","baigsnov jov","latin","","","baigsnov","jov"
T20171000067331,"Zanthoxylum oxyphyllum","花椒属尖叶花椒","huā jiāo shǔ jiān yè huā jiāo","numb + pepper | sharp + leaf","baigsnov wemplif","latin","","","baigsnov","wemplif"
T20171000067336,"Zanthoxylum piasezkii","花椒属川陕花椒","huā jiāo shǔ chuān shǎn huā jiāo","numb + pepper | stream + mountain pass","baigsnov strimzmantpas","chinese","","","baigsnov","strimzmantpas"
T20171000067338,"Zanthoxylum pilosulum","花椒属微柔毛花椒","huā jiāo shǔ wēi róu máo huā jiāo","numb + pepper | hair + little","baigsnov cexcij","latin","","","baigsnov","cexcij"
T20171000067339,"Zanthoxylum pteracanthum","花椒属翼刺花椒","huā jiāo shǔ yì cì huā jiāo","numb + pepper | wing + thorn","baigsnov dozcorn","latin","","","baigsnov","dozcorn"
T20171000067340,"Zanthoxylum rhombifoliolatum","花椒属菱叶花椒","huā jiāo shǔ líng yè huā jiāo","numb + pepper | Alpha Reticuli + leaf + Olaf + then","baigsnov lifCen","latin","","","baigsnov","lifCen"
T20171000067341,"Zanthoxylum scandens","花椒属花椒簕","huā jiāo shǔ huā jiāo lè","numb + pepper | climbing","baigsnov vikt","latin","","","baigsnov","vikt"
T20171000067353,"Zanthoxylum schinifolium","花椒属青花椒","huā jiāo shǔ qīng huā jiāo","numb + pepper | mastic tree + leaf","baigsnov zargtoklif","latin","","","baigsnov","zargtoklif"
T20171000067359,"Zanthoxylum simulans","花椒属野花椒","huā jiāo shǔ yě huā jiāo","numb + pepper | imitating","baigsnov gaun","latin","","","baigsnov","gaun"
T20171000067368,"Zanthoxylum stenophyllum","花椒属狭叶花椒","huā jiāo shǔ xiá yè huā jiāo","numb + pepper | narrow + leaf","baigsnov woiqlif","latin","","","baigsnov","woiqlif"
T20171000067371,"Zanthoxylum stipitatum","花椒属梗花椒","huā jiāo shǔ gěng huā jiāo","numb + pepper | trunk + so + then","baigsnov taitxCen","latin","","","baigsnov","taitxCen"
T20171000067372,"Zanthoxylum tomentellum","花椒属毡毛花椒","huā jiāo shǔ zhān máo huā jiāo","numb + pepper | stuffing + little","baigsnov stafcij","latin","","","baigsnov","stafcij"
T20171000067375,"Zanthoxylum undulatifolium","花椒属浪叶花椒","huā jiāo shǔ làng yè huā jiāo","numb + pepper | wavy + leaf","baigsnov wevlif","latin","","","baigsnov","wevlif"
T20171000067376,"Zanthoxylum wutaiense","花椒属屏东花椒","huā jiāo shǔ píng dōng huā jiāo","numb + pepper | folding screen + east","baigsnov zovlskrinrog","chinese","","","baigsnov","zovlskrinrog"
T20171000067377,"Zanthoxylum xichouense","花椒属西畴花椒","huā jiāo shǔ xī chóu huā jiāo","numb + pepper | west + farmland","baigsnov webxleq","chinese","","","baigsnov","webxleq"
T20171000067378,"Zanthoxylum yuanjiangense","花椒属元江花椒","huā jiāo shǔ yuán jiāng huā jiāo","numb + pepper | first + river","baigsnov xletwigd","chinese","","","baigsnov","xletwigd"
T20171000067381,"Ailanthus altissima","臭椿属臭椿","chòu chūn shǔ chòu chūn","Elath + jackal | high","fraj bip","latin","","","fraj","bip"
T20171000067395,"Ailanthus fordii","臭椿属常绿臭椿","chòu chūn shǔ cháng lǜ chòu chūn","Elath + jackal | common + green","fraj sausgun","chinese","","","fraj","sausgun"
T20171000067396,"Ailanthus giraldii","臭椿属毛臭椿","chòu chūn shǔ máo chòu chūn","Elath + jackal | hair","fraj cex","chinese","","","fraj","cex"
T20171000067405,"Ailanthus guangxiensis","臭椿属广西臭椿","chòu chūn shǔ guǎng xī chòu chūn","Elath + jackal | broad + west","fraj brodweb","latin","","","fraj","brodweb"
T20171000067406,"Ailanthus triphysa","臭椿属岭南臭椿","chòu chūn shǔ lǐng nán chòu chūn","Elath + jackal | three + born","fraj demborn","latin","","","fraj","demborn"
T20171000067409,"Ailanthus vilmoriniana","臭椿属刺臭椿","chòu chūn shǔ cì chòu chūn","Elath + jackal | thorn","fraj corn","chinese","","","fraj","corn"
T20171000067413,"Brucea javanica","鸦胆子属鸦胆子","yā dǎn zǐ shǔ yā dǎn zǐ","crow + gall bladder + seed | crow + eggs + seed","joktprotlaujsid joktbigdsid","folk","","","joktprotlaujsid","joktbigdsid"
T20171000067418,"Brucea mollis","鸦胆子属柔毛鸦胆子","yā dǎn zǐ shǔ róu máo yā dǎn zǐ","crow + gall bladder + seed | soft","joktprotlaujsid saft","chinese","","","joktprotlaujsid","saft"
T20171000067422,"Picrasma chinensis","苦木属中国苦木","kǔ mù shǔ zhōng guó kǔ mù","bitter lettuce + song | middle + land","zauksmoz modland","latin","","","zauksmoz","modland"
T20171000067424,"Picrasma quassioides","苦木属苦木","kǔ mù shǔ kǔ mù","bitter lettuce + song | shaking + violet","zauksmoz mavraiqk","latin","","","zauksmoz","mavraiqk"
T20171000067432,"Aglaia elaeagnoidea","米仔兰属山椤","mǐ zǎi lán shǔ shān luó","rice + small thing + orchid | Elaeus + lamb + compound","raislsmolkintwem nafkdoC","chinese","","","raislsmolkintwem","nafkdoC"
T20171000067441,"Aglaia lawii","米仔兰属望谟崖摩","mǐ zǎi lán shǔ wàng mó yá mó","rice + small thing + orchid | stone + mountain + cliff + rub","raislsmolkintwem stonmantklifrab","folk","","","raislsmolkintwem","stonmantklifrab"
T20171000067463,"Aglaia odorata","米仔兰属米仔兰","mǐ zǎi lán shǔ mǐ zǎi lán","rice + small thing + orchid | perfumed","raislsmolkintwem flam","chinese","","","raislsmolkintwem","flam"
T20171000067465,"Aglaia perviridis","米仔兰属碧绿米仔兰","mǐ zǎi lán shǔ bì lǜ mǐ zǎi lán","rice + small thing + orchid | through + green","raislsmolkintwem kifgun","chinese","","","raislsmolkintwem","kifgun"
T20171000067466,"Aglaia rimosa","米仔兰属椭圆叶米仔兰","mǐ zǎi lán shǔ tuǒ yuán yè mǐ zǎi lán","rice + small thing + orchid | cracked","raislsmolkintwem kitx","chinese","","","raislsmolkintwem","kitx"
T20171000067469,"Aglaia spectabilis","米仔兰属曲梗崖摩","mǐ zǎi lán shǔ qū gěng yá mó","rice + small thing + orchid | visible","raislsmolkintwem woiqk","chinese","","","raislsmolkintwem","woiqk"
T20171000067473,"Aglaia testicularis","米仔兰属马肾果","mǐ zǎi lán shǔ mǎ shèn guǒ","rice + small thing + orchid | testicle + arum","raislsmolkintwem giqkclpujplant","chinese","","","raislsmolkintwem","giqkclpujplant"
T20171000067474,"Aglaia teysmanniana","米仔兰属星毛崖摩","mǐ zǎi lán shǔ xīng máo yá mó","star + hair + cliff + rub","loxcexklifrab","chinese","","","raislsmolkintwem",""
T20171000067477,"Aphanamixis polystachya","山楝属山楝","shān liàn shǔ shān liàn","unseen + mixing | many + ear","daindmim lixnul","latin","","","daindmim","lixnul"
T20171000067492,"Cedrela odorata","洋椿属洋椿","yáng chūn shǔ yáng chūn","ocean + father | perfumed","Cespwoib flam","chinese","","","Cespwoib","flam"
T20171000067495,"Chisocheton cumingianus","溪桫属","xī suō shǔ","pour + Dirphys + thundering | horse + come","cegdCaint yumkom","chinese","","","cegdCaint","yumkom"
T20171000067503,"Chukrasia tabularis","麻楝属麻楝","má liàn shǔ má liàn","hemp + melia japonica | boards","hempfrubsmal mom","chinese","","winecup","hempfrubsmal","mom"
T20171000067512,"Cipadessa baccifera","浆果楝属浆果楝","jiāng guǒ liàn shǔ jiāng guǒ liàn","present | berried","paz zunt","latin","","","paz","zunt"
T20171000067521,"Dysoxylum arborescens","樫木属高大樫木","jiān mù shǔ gāo dà jiān mù","difficult + Oxylus | treeing","gaus tok","latin","","","gaus","tok"
T20171000067523,"Dysoxylum cumingianum","樫木属兰屿樫木","jiān mù shǔ lán yǔ jiān mù","difficult + Oxylus | orchid + island","gaus twemlizg","chinese","","","gaus","twemlizg"
T20171000067524,"Dysoxylum densiflorum","樫木属密花樫木","jiān mù shǔ mì huā jiān mù","difficult + Oxylus | densely-flowered","gaus sauxaf","latin","","","gaus","sauxaf"
T20171000067526,"Dysoxylum excelsum","樫木属樫木","jiān mù shǔ jiān mù","difficult + Oxylus | lofty","gaus bip","latin","","","gaus","bip"
T20171000067531,"Dysoxylum gotadhora","樫木属红果樫木","jiān mù shǔ hóng guǒ jiān mù","difficult + Oxylus | red + fruit","gaus redfrut","chinese","","","gaus","redfrut"
T20171000067537,"Dysoxylum grande","樫木属多脉樫木","jiān mù shǔ duō mài jiān mù","difficult + Oxylus | adult","gaus caiz","latin","","","gaus","caiz"
T20171000067548,"Dysoxylum laxiracemosum","樫木属总序樫木","jiān mù shǔ zǒng xù jiān mù","difficult + Oxylus | widely + clustered","gaus puqxagd","latin","","","gaus","puqxagd"
T20171000067549,"Dysoxylum lenticellatum","樫木属皮孔樫木","jiān mù shǔ pí kǒng jiān mù","difficult + Oxylus | sticky + hut","gaus xeCxlob","latin","","","gaus","xeCxlob"
T20171000067550,"Dysoxylum medogense","樫木属墨脱樫木","jiān mù shǔ mò tuō jiān mù","difficult + Oxylus | ink + take off","gaus voimvogvon","chinese","","","gaus","voimvogvon"
T20171000067551,"Dysoxylum mollissimum","樫木属海南樫木","jiān mù shǔ hǎi nán jiān mù","difficult + Oxylus | soft + exist","gaus saftkes","latin","","","gaus","saftkes"
T20171000067557,"Dysoxylum parasiticum","樫木属大花樫木","jiān mù shǔ dà huā jiān mù","difficult + Oxylus | parasitic","gaus hagd","latin","","","gaus","hagd"
T20171000067561,"Heynea trijuga","鹧鸪花属鹧鸪花","zhè gū huā shǔ zhè gū huā","partridge + arborophila species (various) + flower | three + yoke","drovxoikswisxalpxaf demfaisk","chinese","","","drovxoikswisxalpxaf","demfaisk"
T20171000067570,"Heynea velutina","鹧鸪花属茸果鹧鸪花","zhè gū huā shǔ róng guǒ zhè gū huā","partridge + arborophila species (various) + flower | soft + fruit","drovxoikswisxalpxaf saftfrut","chinese","","","drovxoikswisxalpxaf","saftfrut"
T20171000067573,"Khaya senegalensis","非洲楝属非洲楝","fēi zhōu liàn shǔ fēi zhōu liàn","cake | immortal + add to + tree","xoC smazCivritok","folk","","","xoC","smazCivritok"
T20171000067576,"Melia azedarach","楝属楝","liàn shǔ liàn","melia japonica | bitter","frubsmal zauk","folk","","manna","frubsmal","zauk"
T20171000067584,"Munronia pinnata","地黄连属羽状地黄连","dì huáng lián shǔ yǔ zhuàng dì huáng lián","giving + daughter | winged","gevdes doz","latin","","","gevdes","doz"
T20171000067597,"Munronia unifoliolata","地黄连属单叶地黄连","dì huáng lián shǔ dān yè dì huáng lián","giving + daughter | one + foil + proposer","gevdes medlifdaij","latin","","","gevdes","medlifdaij"
T20171000067602,"Munronia yinggelingensis","地黄连属鹦哥岭地黄连","dì huáng lián shǔ yīng gē lǐng dì huáng lián","giving + daughter | parrot + elder brother + mountain ridge","gevdes kwezContjantmantridj","chinese","","","gevdes","kwezContjantmantridj"
T20171000067604,"Reinwardtiodendron humile","雷楝属雷楝","léi liàn shǔ léi liàn","thunder + melia japonica | low","Caintfrubsmal dep","chinese","","","Caintfrubsmal","dep"
T20171000067609,"Swietenia mahagoni","桃花心木属桃花心木","táo huā xīn mù shǔ táo huā xīn mù","peach + flower + heart + tree","vargxafnaftok","chinese","","","vargxafnaftok",""
T20171000067612,"Toona ciliata","香椿属红椿","xiāng chūn shǔ hóng chūn","fragrant + father | Having cilia","bauCwoib cexsmol","chinese","","","bauCwoib","cexsmol"
