rock,certainty,syllables,invented,tune,english
pinika,strained,3,1,fenix,analysis
pinika,strained,3,1,ferix,fish
pinika,strained,3,1,finex,finch
pinika,strained,3,1,firex,friction
pinika,strained,3,1,perij,prejudice
pinika,strained,3,1,pilek,their
pinika,strained,3,1,pirej,appreciate
pinima,strained,3,1,berim,primp
pinima,strained,3,1,ferim,publish
pinima,strained,3,1,finem,phenomenon
pinima,strained,3,1,perim,prime (primative)
pinima,strained,3,1,pirem,presume
pinina,strained,3,1,belin,belly
pinina,strained,3,1,beriq,bring
pinina,strained,3,1,bilen,title
pinina,strained,3,1,bireq,breed
pinina,strained,3,1,felin,felt (material)
pinina,strained,3,1,feriq,fray
pinina,strained,3,1,pelin,discipline
pinina,strained,3,1,peniq,ink
pinina,strained,3,1,periq,preen
pinina,strained,3,1,pilen,plane (geometry)
pinina,strained,3,1,pireq,pertain
pinipa,strained,3,1,felif,pepper (vegetable)
pinipa,strained,3,1,filep,flip
pinipa,strained,3,1,pelip,poll
pinipa,strained,3,1,peliv,sweat
pinipa,strained,3,1,pilev,block/prevent
pinita,strained,3,1,beliz,our
pinita,strained,3,1,berid,braid
pinita,strained,3,1,bilez,assure
pinita,strained,3,1,binet,bean
pinita,strained,3,1,bireC,breath
pinita,strained,3,1,fenit,fan (machine)
pinita,strained,3,1,feriC,frost
pinita,strained,3,1,fined,faint (dizzy)
pinita,strained,3,1,firet,frame
pinita,strained,3,1,pelis,policy
pinita,strained,3,1,penid,paint
pinita,strained,3,1,peric,pristine
pinita,strained,3,1,perit,pour
pinita,strained,3,1,piles,pulsate
pinita,strained,3,1,pired,part
pinita,strained,3,1,verit,ward (off)
pinita,strained,3,1,vired,settle
pinuka,held,3,1,belox,belch
pinuka,held,3,1,berog,insecta
pinuka,held,3,1,bilox,bewitch
pinuka,held,3,1,biluk,hardly
pinuka,held,3,1,feluk,glow
pinuka,held,3,1,ferux,fortune
pinuka,held,3,1,firok,freak
pinuka,held,3,1,perok,per
pinuka,held,3,1,peruj,projection
pinuka,held,3,1,piloj,pillage
pinuka,held,3,1,pinox,pinch
pinuka,held,3,1,pirog,grant
pinuka,held,3,1,piruj,percussion
pinuka,held,3,1,venox,venture
pinuka,held,3,1,verok,electron
pinuka,held,3,1,viloj,village
pinuma,held,3,1,bilom,brake
pinuma,held,3,1,filom,film (material)
pinuma,held,3,1,pelom,froth
pinuma,held,3,1,perum,broad
pinuma,held,3,1,pirum,publication
pinuna,held,3,1,beloq,bellow
pinuna,held,3,1,belor,blurt
pinuna,held,3,1,belun,belt
pinuna,held,3,1,benul,continent
pinuna,held,3,1,berol,brow
pinuna,held,3,1,beron,procyonidae
pinuna,held,3,1,berur,pick out
pinuna,held,3,1,biloq,billow
pinuna,held,3,1,bilor,beware
pinuna,held,3,1,bilun,bill (money)
pinuna,held,3,1,birol,embryo
pinuna,held,3,1,biron,inevitable
pinuna,held,3,1,biruq,brink
pinuna,held,3,1,birur,inquiry
pinuna,held,3,1,feloq,tax
pinuna,held,3,1,felor,failure
pinuna,held,3,1,fenul,struggle
pinuna,held,3,1,feron,frenzy
pinuna,held,3,1,filoq,fleeting
pinuna,held,3,1,filor,filtrate
pinuna,held,3,1,firon,funny
pinuna,held,3,1,pelor,steel
pinuna,held,3,1,pelul,lute
pinuna,held,3,1,pelun,plunder
pinuna,held,3,1,penor,penetrate
pinuna,held,3,1,penul,peninsula
pinuna,held,3,1,perol,preview
pinuna,held,3,1,peron,imprison
pinuna,held,3,1,perur,preserve
pinuna,held,3,1,piloq,plea
pinuna,held,3,1,pilor,prescribe
pinuna,held,3,1,pilun,pretense
pinuna,held,3,1,pinor,pin
pinuna,held,3,1,pirol,busy
pinuna,held,3,1,piron,print
pinuna,held,3,1,pirur,entrepreneur
pinuna,held,3,1,venor,venerate
pinuna,held,3,1,veron,variation
pinupa,held,3,1,beluf,blindfold
pinupa,held,3,1,berov,brave
pinupa,held,3,1,birop,beep
pinupa,held,3,1,birov,bereave
pinupa,held,3,1,perof,puff
pinupa,held,3,1,perub,perturbation
pinupa,held,3,1,pilup,plop
pinupa,held,3,1,pirof,prevail
pinuta,held,3,1,beloC,blood
pinuta,held,3,1,belot,ability
pinuta,held,3,1,benot,violate
pinuta,held,3,1,beros,breast
pinuta,held,3,1,berut,barter
pinuta,held,3,1,bilod,build
pinuta,held,3,1,biluz,blister
pinuta,held,3,1,biros,beer
pinuta,held,3,1,birud,bridge
pinuta,held,3,1,feloC,appear
pinuta,held,3,1,felod,fold
pinuta,held,3,1,feluz,complex
pinuta,held,3,1,fenod,fend
pinuta,held,3,1,finus,incinerate
pinuta,held,3,1,firos,hiss
pinuta,held,3,1,pelus,pulse
pinuta,held,3,1,peroz,for/purpose
pinuta,held,3,1,piloc,peel
pinuta,held,3,1,pilot,blame
pinuta,held,3,1,pilus,plaster
pinuta,held,3,1,pinot,peanut
pinuta,held,3,1,piroz,pack
pinuta,held,3,1,pirut,proton
pinuta,held,3,1,vilot,affilliate
pinuta,held,3,1,vinot,vindicate
pinuta,held,3,1,virut,vertex
pipaka,held,3,1,vipak,fact
pipana,held,3,1,bival,bevel
pipana,held,3,1,febar,ebb
pipana,held,3,1,pibar,peep
pipana,held,3,1,pipan,pee
pipana,held,3,1,vifar,viverridae
pipika,strained,3,1,febik,fabric
pipina,strained,3,1,bebin,babe
pipita,strained,3,1,pevit,distort
pipita,strained,3,1,vived,vivid
pipuna,held,3,1,bibon,bib
pipuna,held,3,1,fevor,favor
pipuna,held,3,1,fibol,feeble
pipuna,held,3,1,fibur,flea
pipuna,held,3,1,vepor,vapor
piputa,held,3,1,bivot,abbreviate
pitaka,held,3,1,bisak,otherwise
pitaka,held,3,1,fedak,fret
pitaka,held,3,1,pedag,propaganda
pitaka,held,3,1,petax,patch
pitaka,held,3,1,pitax,pitch (sound)
pitama,held,3,1,petam,epitomize
pitama,held,3,1,pitam,nipple
pitana,held,3,1,bedan,obedience
pitana,held,3,1,besal,panic
pitana,held,3,1,betar,buttress
pitana,held,3,1,biCal,plead
pitana,held,3,1,bidal,beetle
pitana,held,3,1,bidan,beet
pitana,held,3,1,bisal,match (competition)
pitana,held,3,1,bitaq,beach
pitana,held,3,1,bitar,obliterate
pitana,held,3,1,bizar,bizarre
pitana,held,3,1,fedan,fade
pitana,held,3,1,fetaq,extraordinary
pitana,held,3,1,fiCal,violin
pitana,held,3,1,fidal,fiddle
pitana,held,3,1,fisal,fizzle
pitana,held,3,1,fisan,feast
pitana,held,3,1,fitar,fantastic
pitana,held,3,1,pedal,pedal
pitana,held,3,1,pedan,apprentice
pitana,held,3,1,pesal,pedestal
pitana,held,3,1,petar,patron
pitana,held,3,1,pidal,practical
pitana,held,3,1,pidan,principle
pitana,held,3,1,pisan,piss
pitana,held,3,1,pitar,petrify
pitana,held,3,1,vesan,vest (let sit)
pitana,held,3,1,vetar,vector (math)
pitana,held,3,1,vidan,young
pitapa,held,3,1,fezab,feasible
pitapa,held,3,1,fidav,definitive
pitapa,held,3,1,visap,vest (clothing)
pitata,held,3,1,bitat,stoke
pitata,held,3,1,fetat,foist
pitata,held,3,1,ficat,faith
pitata,held,3,1,fidas,fetus
pitata,held,3,1,fisaz,fizz
pitata,held,3,1,pedaz,president
pitata,held,3,1,pezat,grind
pitata,held,3,1,pidaz,injury
pitata,held,3,1,pisas,precise
pitata,held,3,1,pizad,preside
pitata,held,3,1,vedaz,vent
pitata,held,3,1,vesas,versus
pitata,held,3,1,visas,see
pitika,strained,3,1,bedij,besiege
pitika,strained,3,1,betik,watermelon
pitika,strained,3,1,bizek,cup
pitika,strained,3,1,fedij,fidget
pitika,strained,3,1,fezik,deter
pitika,strained,3,1,pitek,predict
pitima,strained,3,1,bisem,horror
pitina,strained,3,1,betin,taut
pitina,strained,3,1,fediq,wun
pitina,strained,3,1,fideq,feed
pitina,strained,3,1,pezin,pie
pitina,strained,3,1,pizen,rash
pitipa,strained,3,1,fitep,fret (get upset)
pitita,strained,3,1,bedit,brat
pitita,strained,3,1,besit,beset
pitita,strained,3,1,bided,ignorant
pitita,strained,3,1,bised,beast
pitita,strained,3,1,fedid,food
pitita,strained,3,1,feziz,feces
pitita,strained,3,1,petis,pant
pitita,strained,3,1,pidet,capitulate
pitita,strained,3,1,piset,paste
pitita,strained,3,1,videt,information
pitita,strained,3,1,viset,visit
pituka,held,3,1,beduk,accent
pituka,held,3,1,besuk,basic
pituka,held,3,1,fedug,poise
pituka,held,3,1,pedoj,purge
pituka,held,3,1,pidoj,pigeon
pituka,held,3,1,piduk,preclude
pituka,held,3,1,vedoj,vegetable
pituka,held,3,1,viCuk,supplement
pituka,held,3,1,vidoj,vegetate
pituka,held,3,1,vitog,veto
pituma,held,3,1,pizum,chorus
pituna,held,3,1,bedoq,wiggle
pituna,held,3,1,bedul,battle
pituna,held,3,1,betur,bet
pituna,held,3,1,bidun,fiction
pituna,held,3,1,bisul,behold
pituna,held,3,1,bitur,bitter
pituna,held,3,1,bizol,bestow
pituna,held,3,1,fedor,federate
pituna,held,3,1,fedul,fad
pituna,held,3,1,fitur,feat
pituna,held,3,1,pedor,herd
pituna,held,3,1,pedun,pretend
pituna,held,3,1,pesor,pester
pituna,held,3,1,petol,toll
pituna,held,3,1,petur,patter
pituna,held,3,1,pisor,pest
pituna,held,3,1,pitol,twist
pituna,held,3,1,visor,vociferate
pitupa,held,3,1,bisuv,behoove
pitupa,held,3,1,pedup,rundown
pituta,held,3,1,bedod,bite
pituta,held,3,1,betut,under
pituta,held,3,1,biduz,bedazzle
pituta,held,3,1,pedot,topple
pituta,held,3,1,pedus,produce
pituta,held,3,1,pesot,post (content)
pituta,held,3,1,petoz,explosion
pituta,held,3,1,pisod,fan (person)
pituta,held,3,1,pitoz,fragment
pituta,held,3,1,pitut,chatter
pituta,held,3,1,vitut,wait
pukaka,held,3,1,bokak,backpack
pukama,held,3,1,puxam,potion
pukana,held,3,1,pokal,pretty
pukana,held,3,1,pukar,pick up
pukana,held,3,1,vogar,vulgar
pukata,held,3,1,bukad,buck
pukata,held,3,1,buyat,butt
pukata,held,3,1,pukat,pork
pukika,held,3,1,fokik,halt
pukika,held,3,1,foxik,flashy
pukima,held,3,1,vuxim,genitals
pukina,held,3,1,bogiq,bug (bother)
pukina,held,3,1,bokin,bake
pukipa,held,3,1,fogev,forgive
pukita,held,3,1,boked,barricade
pukita,held,3,1,pogit,park (place)
pukita,held,3,1,poket,poke
pukita,held,3,1,puget,packet
pukuka,strained,3,1,bogog,cosine
pukuna,strained,3,1,foxul,foreshadow
pukuna,strained,3,1,vogon,vogue
pukupa,strained,3,1,bokuv,barbecue
pukupa,strained,3,1,fokuv,fork
pukuta,strained,3,1,fugot,fumigate
pumaka,held,3,1,pumag,pumice
pumana,held,3,1,fuman,foment
pumapa,held,3,1,bumap,bump
pumina,held,3,1,bowin,blind
pumupa,strained,3,1,pomop,pump
punaka,held,3,1,bolak,boycott
punaka,held,3,1,folag,flog
punaka,held,3,1,forax,flourish
punaka,held,3,1,fulaj,flirt
punaka,held,3,1,furak,ant (animal)
punaka,held,3,1,pulax,pulp
punaka,held,3,1,purag,pig
punaka,held,3,1,voraj,version
punaka,held,3,1,vulax,vulture
punaka,held,3,1,vurag,10^18
punama,held,3,1,foram,former
punama,held,3,1,fulam,butterfly
punama,held,3,1,poram,prompt (message)
punama,held,3,1,pulam,fluff
punama,held,3,1,voram,insight
punana,held,3,1,bolan,blend
punana,held,3,1,borar,particular
punana,held,3,1,bulaq,bow (arrow)
punana,held,3,1,bular,bloop
punana,held,3,1,bural,ball
punana,held,3,1,buran,brand (business)
punana,held,3,1,folan,foil
punana,held,3,1,foraq,fern
punana,held,3,1,fulaq,flank
punana,held,3,1,fular,fill in
punana,held,3,1,fural,formal
punana,held,3,1,furan,prompt (speed)
punana,held,3,1,polal,perhaps
punana,held,3,1,polan,pool
punana,held,3,1,poraq,pore
punana,held,3,1,porar,program
punana,held,3,1,pular,polar
punana,held,3,1,pural,prolong
punana,held,3,1,puran,pomegranate
punana,held,3,1,volan,volcano
punana,held,3,1,vural,verbal
punana,held,3,1,vuran,sore
punapa,held,3,1,bolaf,erupt
punapa,held,3,1,buraf,preference
punapa,held,3,1,burap,burp
punapa,held,3,1,folaf,fulfill
punapa,held,3,1,fulab,lob
punapa,held,3,1,polap,glottal stop
punapa,held,3,1,purav,profession
punata,held,3,1,bolaz,boson
punata,held,3,1,borad,b sound
punata,held,3,1,bulad,10^30
punata,held,3,1,bunad,boundary
punata,held,3,1,buraz,brass
punata,held,3,1,foraC,fear
punata,held,3,1,polas,placenta
punata,held,3,1,porat,pirate
punata,held,3,1,pulat,plate
punata,held,3,1,punat,hit
punata,held,3,1,puras,persuade
punata,held,3,1,vorat,variety
punata,held,3,1,vulaC,misery
punata,held,3,1,vulat,volt
punata,held,3,1,vunat,advantage
punika,held,3,1,borej,break down
punika,held,3,1,borig,screw (bolt)
punika,held,3,1,bulex,bleach
punika,held,3,1,bulig,blog
punika,held,3,1,bureg,break (pieces)
punika,held,3,1,folek,mirror
punika,held,3,1,folij,foliage
punika,held,3,1,fonik,even (though)
punika,held,3,1,forej,forge
punika,held,3,1,fulex,flush
punika,held,3,1,poleg,plague
punika,held,3,1,polix,replenish
punika,held,3,1,ponex,punch
punika,held,3,1,porex,precious
punika,held,3,1,porik,opaque
punika,held,3,1,pulik,plight
punika,held,3,1,purek,pick
punika,held,3,1,purix,perch
punika,held,3,1,vorex,voracious
punika,held,3,1,vorik,greet
punika,held,3,1,vurek,bee
punima,held,3,1,bolim,beam
punima,held,3,1,borem,proclaim
punima,held,3,1,folim,phloem
punima,held,3,1,forem,ant
punima,held,3,1,furim,formulate
punima,held,3,1,polim,poem
punima,held,3,1,porem,primate
punima,held,3,1,pulem,forsake
punima,held,3,1,purim,promise
punina,held,3,1,bolen,buoyant
punina,held,3,1,boliq,blink
punina,held,3,1,bonin,transact
punina,held,3,1,boreq,burly
punina,held,3,1,borin,board
punina,held,3,1,buleq,eject
punina,held,3,1,bulin,buoy
punina,held,3,1,buren,barn
punina,held,3,1,foliq,flay
punina,held,3,1,fonin,fountain
punina,held,3,1,forin,foreign
punina,held,3,1,furen,furnace
punina,held,3,1,polen,pull off
punina,held,3,1,ponin,component
punina,held,3,1,poreq,parley
punina,held,3,1,porin,suidae
punina,held,3,1,pulin,cheap
punina,held,3,1,punen,sentient
punina,held,3,1,puren,prune
punina,held,3,1,puriq,parse
punina,held,3,1,voliq,veil
punina,held,3,1,vorin,varnish
punipa,held,3,1,borif,brief
punipa,held,3,1,burib,barbarian
punipa,held,3,1,forip,twitch
punipa,held,3,1,fulip,soothe
punipa,held,3,1,polef,proliferate
punipa,held,3,1,poreb,prohibit
punipa,held,3,1,poriv,provision
punipa,held,3,1,pulif,proofread
punipa,held,3,1,puref,perforate
punipa,held,3,1,voreb,ever
punipa,held,3,1,vuleb,available
punipa,held,3,1,vuref,verify
punita,held,3,1,boles,bolster
punita,held,3,1,bolit,belittle
punita,held,3,1,boned,bend
punita,held,3,1,boret,big
punita,held,3,1,boriz,simple
punita,held,3,1,buleC,bleed
punita,held,3,1,bulet,tile
punita,held,3,1,bures,participate
punita,held,3,1,folid,exfoliate
punita,held,3,1,fored,foe
punita,held,3,1,foriz,freeze
punita,held,3,1,fuled,field (math)
punita,held,3,1,fulis,fallacy
punita,held,3,1,fures,forecast
punita,held,3,1,furit,infuriate
punita,held,3,1,ponet,torment
punita,held,3,1,ponis,pencil
punita,held,3,1,poris,role/as
punita,held,3,1,purez,prize
punita,held,3,1,purid,pervade
punuka,strained,3,1,borok,beak
punuka,strained,3,1,bulok,brew
punuka,strained,3,1,bunok,hazelnut
punuka,strained,3,1,forog,ferry
punuka,strained,3,1,fulog,fungus
punuka,strained,3,1,poluk,persecute
punuka,strained,3,1,porux,land (perch)
punuka,strained,3,1,purox,parachute
punuka,strained,3,1,vorux,vowel o sound
punuma,strained,3,1,borum,pass out
punuma,strained,3,1,burom,remember
punuma,strained,3,1,folom,f sound
punuma,strained,3,1,forum,form
punuma,strained,3,1,furom,foremost
punuma,strained,3,1,polom,promote
punuma,strained,3,1,porum,pass
punuma,strained,3,1,purom,proto
pununa,strained,3,1,boloq,fluctuate
pununa,strained,3,1,bolor,blur
pununa,strained,3,1,bolun,balance
pununa,strained,3,1,borol,boil
pununa,strained,3,1,boron,bury
pununa,strained,3,1,boruq,membrane
pununa,strained,3,1,borur,pervert
pununa,strained,3,1,bulon,blunt
pununa,strained,3,1,buror,purgatory
pununa,strained,3,1,folor,flower
pununa,strained,3,1,folun,few
pununa,strained,3,1,forol,formula
pununa,strained,3,1,foron,fine (good)
pununa,strained,3,1,forur,fail
pununa,strained,3,1,fulon,flute
pununa,strained,3,1,furoq,furrow
pununa,strained,3,1,polor,ploy
pununa,strained,3,1,polul,percolate
pununa,strained,3,1,polun,pion
pununa,strained,3,1,porol,portal
pununa,strained,3,1,poron,porn
pununa,strained,3,1,porur,procure
pununa,strained,3,1,pulon,plateau
pununa,strained,3,1,puror,purport
pununa,strained,3,1,vorol,virtual
pununa,strained,3,1,voron,virtue
pununa,strained,3,1,vulol,mingle
punupa,strained,3,1,bolob,bulb
punupa,strained,3,1,bonuf,bat (action)
punupa,strained,3,1,borof,portfolio
punupa,strained,3,1,borub,decimal
punupa,strained,3,1,folup,flop
punupa,strained,3,1,porop,purpose
punupa,strained,3,1,porov,perform
punupa,strained,3,1,pulof,platform
punupa,strained,3,1,pulop,poop
punupa,strained,3,1,vulop,fox
punuta,strained,3,1,bolus,blossom
punuta,strained,3,1,bonuz,boon
punuta,strained,3,1,boroz,poison
punuta,strained,3,1,burod,bone
punuta,strained,3,1,folot,float
punuta,strained,3,1,folus,fill out
punuta,strained,3,1,fonot,photon
punuta,strained,3,1,foruc,there
punuta,strained,3,1,forut,fort
punuta,strained,3,1,polod,implode
punuta,strained,3,1,ponod,pander
punuta,strained,3,1,ponus,pounce
punuta,strained,3,1,poros,personal
punuta,strained,3,1,porud,apart
punuta,strained,3,1,purot,important
punuta,strained,3,1,volod,folder
punuta,strained,3,1,voluz,violent
punuta,strained,3,1,vorud,avoid
punuta,strained,3,1,vurot,bracket
pupana,held,3,1,pufan,poof
pupata,held,3,1,fupad,pod (flower)
pupata,held,3,1,povas,profess
pupika,held,3,1,puvek,vex
pupina,held,3,1,bovin,bovinae
pupuna,strained,3,1,bovor,buffer
putaka,held,3,1,botax,batch
putaka,held,3,1,podak,protect
putaka,held,3,1,posak,pascal (measurement)
putaka,held,3,1,vodak,vortex
putana,held,3,1,bodan,bode
putana,held,3,1,fodal,ford
putana,held,3,1,podal,ramp
putana,held,3,1,podan,porcupine
putana,held,3,1,posal,postulate
putana,held,3,1,potar,portray
putana,held,3,1,pozar,pose
putata,held,3,1,fudat,bad
putata,held,3,1,fusat,fast
putata,held,3,1,podas,percent
putata,held,3,1,potat,impotent
putata,held,3,1,pudad,prudent
putata,held,3,1,putas,pluto
putata,held,3,1,votat,body
putika,held,3,1,bodik,battery
putika,held,3,1,bosik,bask
putika,held,3,1,butig,brood
putika,held,3,1,podej,shabby
putika,held,3,1,potix,poach
putina,held,3,1,bodin,broccoli
putina,held,3,1,botiq,fickle
putina,held,3,1,buden,abundant
putipa,held,3,1,podip,property (object)
putipa,held,3,1,pudep,perplex
putita,held,3,1,botit,beat
putita,held,3,1,butet,unstable
putita,held,3,1,fodet,eight
putita,held,3,1,foset,faucet
putita,held,3,1,poded,free
putita,held,3,1,podiz,lull
putita,held,3,1,pudit,practice
putita,held,3,1,pusit,pus
putita,held,3,1,voded,study or science of (-ology)
putita,held,3,1,votez,advertise
putuka,strained,3,1,bodoj,remedy
putuka,strained,3,1,botok,bloat
putuka,strained,3,1,potux,pi
putuka,strained,3,1,pudok,product
putuka,strained,3,1,putox,pot
putuka,strained,3,1,votux,entity
putuna,strained,3,1,butoq,augment
putuna,strained,3,1,foCor,further
putuna,strained,3,1,podun,opportune
putuna,strained,3,1,posun,postpone
putuna,strained,3,1,puson,thump
pututa,strained,3,1,bosot,burst
pututa,strained,3,1,fotut,right (direction)
pututa,strained,3,1,potud,post (in the ground)
pututa,strained,3,1,pozut,prostitute
pututa,strained,3,1,putot,dimension
pututa,strained,3,1,vosus,flex
pututa,strained,3,1,votud,void
pututa,strained,3,1,vozut,v sound
pututa,strained,3,1,vutot,what
takaka,held,3,1,takax,chisel
takaka,held,3,1,zagag,lousy
takama,held,3,1,sakam,swamp
takama,held,3,1,taxam,moon month
takama,held,3,1,zaxam,slink
takana,held,3,1,cagal,heckle
takana,held,3,1,cagan,thug
takana,held,3,1,cakar,scratch
takana,held,3,1,Cakar,mention
takana,held,3,1,caxar,chair
takana,held,3,1,dagal,dangle
takana,held,3,1,dagan,duck (below)
takana,held,3,1,dajal,jail
takana,held,3,1,dajan,ordinary
takana,held,3,1,dakar,digress
takana,held,3,1,daxaq,hangover
takana,held,3,1,daxar,gyrate
takana,held,3,1,sagal,scale
takana,held,3,1,sagan,intrigue
takana,held,3,1,sakar,square
takana,held,3,1,tagal,toggle
takana,held,3,1,tagan,tack
takana,held,3,1,tajal,material
takana,held,3,1,tajan,chance
takana,held,3,1,takar,investigate
takana,held,3,1,taxaq,reimburse
takana,held,3,1,taxar,item
takana,held,3,1,zagal,beard
takana,held,3,1,zagan,scene
takana,held,3,1,zakar,masculine
takapa,held,3,1,cagav,archive
takapa,held,3,1,dajap,jeopardize
takapa,held,3,1,sagaf,scoff
takapa,held,3,1,sagap,skip
takapa,held,3,1,tagap,adopt
takapa,held,3,1,tagav,comment
takata,held,3,1,cagas,extradite
takata,held,3,1,dajaz,joy
takata,held,3,1,dakat,dunk
takata,held,3,1,daxat,chert
takata,held,3,1,sakat,socket
takata,held,3,1,saxat,gleam
takata,held,3,1,tajas,check in
takata,held,3,1,takat,interrogate
takata,held,3,1,taxat,chart
takika,held,3,1,dagex,emphasis
takika,held,3,1,dagig,dog
takika,held,3,1,dajig,jagged
takika,held,3,1,sagig,snack
takika,held,3,1,sakeg,squat
takika,held,3,1,sakix,squash
takika,held,3,1,takij,talk over
takika,held,3,1,taxeg,chug
takika,held,3,1,taxix,gasp
takima,held,3,1,dagem,sample
takima,held,3,1,dajem,jam
takima,held,3,1,sakim,sham
takima,held,3,1,takim,respect (object)
takima,held,3,1,taxim,charm
takina,held,3,1,dajeq,junk
takina,held,3,1,dajin,jockey
takina,held,3,1,daken,doctrine
takina,held,3,1,daxen,university
takina,held,3,1,daxiq,sophisticated
takina,held,3,1,sagin,scan
takina,held,3,1,saken,blade
takina,held,3,1,tagin,fry
takina,held,3,1,tajeq,pale
takina,held,3,1,tajin,migrate
takina,held,3,1,taken,correct
takina,held,3,1,taxen,chant
takina,held,3,1,taxiq,mild
takipa,held,3,1,cagif,culture (society)
takipa,held,3,1,dajiv,jive
takipa,held,3,1,dakib,bill (bird)
takipa,held,3,1,sagiv,scavenge
takipa,held,3,1,takev,take off
takipa,held,3,1,taxib,chub
takita,held,3,1,daget,delegate
takita,held,3,1,dajet,deal
takita,held,3,1,dajis,justice
takita,held,3,1,saget,segregate
takita,held,3,1,sagis,prosper
takita,held,3,1,taget,tact
takita,held,3,1,tagiz,budget
takita,held,3,1,tajet,future
takita,held,3,1,takes,ceremony
takita,held,3,1,taxez,100
takuka,held,3,1,dajoj,aggravate
takuka,held,3,1,dajuk,fingernail
takuka,held,3,1,sagoj,psychology
takuka,held,3,1,tajox,soggy
takuka,held,3,1,tajuk,check out
takuka,held,3,1,taxux,intuition
takuma,held,3,1,dajom,jump
takuma,held,3,1,sagom,scum (muck)
takuma,held,3,1,sakum,scheme
takuma,held,3,1,taxum,tissue
takuna,held,3,1,cagor,naughty
